"1333187315779465216","Anna_Linder78","RT @wagner_che: .@konzern_vi wurde wegen 4468 Stimmen verloren 🤯. 608 Stimmen haben im Kanton GL gefehlt, 1831 in SH sowie 2029 in UR. Im V…"
"1333186998169972737","kurt_rustem","RT @zac1967: Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr…"
"1333186819253555202","FurbieMiller","@benjigautschi Wenn eine Volksinitiative nicht das Ständemehr erreicht, dann war sie offensichtlich nicht mehrheitsfähig und damit nicht gut genug. Das ist das Prinzip der paritätischen stimmen von Volk und Ständen (siehe bspw. Art. 1 BV). Und es gibt durchaus erfolgreiche Initiativen."
"1333186339903336448","AndriSchaub","RT @LeandraColumb: Bürgerliche: ""Ständemehr mega legitim, Minderheitsrechte!""
Kantone sind imfall veränderbare Konstrukte ohne Gefühle. Wen…"
"1333185950856450049","JusoSchweiz","@SimuFricker @RonjaJansen @realDonaldTrump Nö nö, wir leugnen das Resultat nicht und das Ständemehr fanden wir schon vor heute scheisse :)"
"1333185670874066952","wernerfrei","@Gorasman @gerhardpfister @RonjaJansen Es geht nicht um Geschichte , es geht um Fakten. Ich habe gesagt, dass eine Stimme aus einem kleinen Kanton wegen dem Ständemehr höher gewichtet wird, als eine Stimme aus einem grossen Kanton.
Vermutlich bist Du stark in Geschichte und schwach im Sprachverständnis."
"1333185280996683777","JusoSchweiz","@DaRoth und wenn du die Debatte über das Ständemehr sinnvoll findest, dann tritt der JUSO bei! https://t.co/IEv406uf9D 😘"
"1333184833330221057","MartinGertsch","Das ist eine ganz interessante Information. Appenzell IR, Glarus, Schaffhausen, Uri 
Hätten 6’000 Wählende statt nein, ja gestimmt, wäre das Ständemehr auch geschafft.
Via @frontsight https://t.co/dhWTVwYULz"
"1333184403804221440","russo_lf","@MAngehrn @Adrian11192493 @ZStadtfux bis jetzt sehr selten eingetroffen ist). Und man entschuldige mir, dass ich es schon als sehr opportunistisch und populistisch Empfinde, wenn man es jetzt aufbringt, es vorher aber kein Thema war. (Bei vielen die sich jetzt lauthals über das Ständemehr aufregen)"
"1333183983258136577","KormannStephan","RT @RonjaJansen: Weshalb das Ständemehr abgeschafft gehört: 
1. Kantonszugehörigkeit ist ein willkürliches Merkmahl. Genauso absurd, wie we…"
"1333183512946552833","StefanBuechi","@claudelongchamp @wahlforschung0 @seanstmllr @NeuhausC @RonjaJansen Man sollte das Ständemehr so abändern, dass es nicht mehr wirkt, aber seinen Namen behalten darf. 🤔"
"1333183405584945154","slashinvestor","Die SP und Grüne sind einfach schlechte Verlierer. Die SVP hat mehrmals verloren wenn es über EU Themen geht. Die SVP war nicht zufrieden aber haben es akzeptiert.  #Staendemehr Ständemehr"
"1333183037182504963","yvesaeschbacher","@FlorianSchwab Mit Verlaub, die Mehrheit der abstimmenden Bevölkerung hat der Konzernverantwortungsinitiative zugestimmt. 
Nur unser ""electoral college"" alike Ständemehr hat für eine Ablehnung gesorgt."
"1333182652233486338","pbruegger","@Vingelot Doch, die Stände stehen bei Volksinitiativen ÜBER dem Volk - keine Annahme ohne Ständemehr."
"1333181258285846528","fredymeury","RT @dominiczypen: @FabianMolinaNR @SVPch Waere die @SVPch mit ihrer #MEI im 2014 wegen Staendemehr untergegangen, waere bis heute Staendeme…"
"1333180965146009602","russo_lf","@benjigautschi @AlainS1991 Ich würde jetzt nicht sagen, dass dieser Tweet die Legitimation des Resultates wirklich anerkennt. Er impliziert, dass das Ständemehr undemokratisch sei, was halt nicht wirklich stimmt..
Und konstruktiv gestaltet ist er auch nicht..

https://t.co/3fCaVbYEL8"
"1333180852734464001","f_descloux","RT @Philipp_Sarasin: Das sind die Anteile der kleinsten Kantone an der Gesamtbevölkerung (in %): 
AI: 0,2
OW: 0,4
UR:0,4
NW: 0,5
GL: 0,5
AI…"
"1333180834434703360","haessigetee","RT @Sapins_Moeff: Hahaha, was haben die USA für ein bescheurtes Wahlsystem, wenn man ohne Mehrheit der Stimmen Präsident werden kann.

Schw…"
"1333180535833841664","osvert","RT @franziska_mnhrz: Le principe de la majorité des cantons était une concession faite aux cantons du Sonderbund, pour qu’ils signent la co…"
"1333179598754942977","slashinvestor","Ok habe die Nase voll von diese nein zur Ständerat (#Staendemehr Ständemehr). Die Wirklichkeit sieht anders aus. Es ist Wahr das die Kantonen haben nein gesagt. ABER in Kt ZH habe die Staetler des sagen mit Ja. Weil aufs Land in Kt ZH war die Antwort Nein. #abst20"
"1333179178032783361","barbaraTschirre","Nein, wirklich überzeugt hat mich kein Argument für das Ständemehr.."
"1333178873605971969","mic_kue","@thomasreiss Sorry, das scheitert am Ständemehr."
"1333178797168979973","gehtsnoch_gut","Als Befürworter der heute abgelehnten #KVI gratuliere ich den Gegnern zum Sieg via Ständemehr. Kommt mir bekannt vor. Delegiere wichtige Entscheidungen an die Kantone, die vermasseln es dann grandios, siehe #SwissCovidFail."
"1333178776839221249","dominiczypen","@FabianMolinaNR @SVPch Waere die @SVPch mit ihrer #MEI im 2014 wegen Staendemehr untergegangen, waere bis heute Staendemehr und dessen Abschaffung SVP-Thema Nr 1"
"1333178378627715073","goldeneagle2_0","RT @DavidMarsden90: @RonjaJansen Das Ständemehr tragt Minderheiten Sorge. Dachte die Linke sorgt sich um alle?"
"1333178006588821506","larusso2k4","@akf3_5 @derrotedoktor Wenn man das nicht schafft am Ständemehr zu rütteln, dass in Zukunft die bevölkerungsdichten linken Hochburgen den Landregionen den Takt angeben können geht eher unter Gerrymandering als faire Politik. 2/2"
"1333177651108982784","DTschuempi","RT @StrebelLuca: Das Ständemehr ist und bleibt ein wichtiges Element in unserer Demokratie. Es ist ein föderalistisches Korrektiv, ein Gara…"
"1333177250401939456","FmMiyoshi","Abstimmungen sind deprimierend. Besonders dann, wenn das Volksmehr nicht zählt, sondern die Stimme einer Minderheit angenommen wird.
F*ck you, Ständemehr, fu*k you!"
"1333177174711529474","wauszh","RT @rfrbrghs: @ZeitRauber @cloudista Was nicht vergessen werden sollte, ist, dass die Nutzniesser in vielen Ständemehr-Kollisionsfällen die…"
"1333176908821958661","patrickyfrey","Die demokratische Qualität dieser Einrichtung „Ständemehr“ ist genauso skandalös veraltet, wie die Verteilung der Senatssitze in den USA. Uri, Schwyz und Unterwalden (275‘000 Ew.) haben 3x mehr Ständeräte als der Kt. Zürich (1,5 Mio Ew.) https://t.co/u6tifCMuqZ"
"1333176439248654340","Peter_Nater","RT @zac1967: Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr…"
"1333176402951147525","fredymeury","RT @zac1967: Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr…"
"1333175840151056385","do_gross","RT @LeandraColumb: Bürgerliche: ""Ständemehr mega legitim, Minderheitsrechte!""
Kantone sind imfall veränderbare Konstrukte ohne Gefühle. Wen…"
"1333175329402269698","gust_avius","@mic_kue @fabiohasler_ Dadurch haben sie gewisse Kompetenzen verloren, und ihre Souveränität wurde eingeschränkt, jedoch nicht aufgelöst, bspw. ist auch auf Bundesebene noch das Ständemehr erforderlich für Verfassungsänderungen und in einer Kammer im Parlament.

2/2"
"1333174967035437064","MarkusBoeni","@nau_live @wahlforschung0 Bla, bla oder welche Mehrheit müsste das Ständemehr abschaffen ?"
"1333174589426458629","danyptitsuisse","RT @gianbrun: Sind jene, welche immer mehr Minderheitenschutz fordern eigentlich die Gleichen, welche nun den Minderheitenschutz namens Stä…"
"1333174551006638085","cbusslinger__","RT @Sapins_Moeff: Hahaha, was haben die USA für ein bescheurtes Wahlsystem, wenn man ohne Mehrheit der Stimmen Präsident werden kann.

Schw…"
"1333174532950069249","RealRubenPhilip","@Philipp_Sarasin Das Ständemehr hat mehr Vorteile als Nachteile. Sei kein schlechter Verlierer."
"1333174438939013121","differentnews","RT @zac1967: Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr…"
"1333174408547094529","Praeludio","RT @wagner_che: Korrigiere: @konzern_vi ist wegen 5959 Stimmen gescheitert. Im Vergleich zu den 2.56 Mio. Stimmen sind es 0.002%. Dies hätt…"
"1333174314577899520","El_Gageli","Genau so, wie ich das Ständemehr als undemokratisch verurteile, finde ich dieses dämliche Propörzlen für Exekutiv-Ämter, wie es im Kanton Bern der Fall ist, daneben. Warum wählt die Stadt Bern ihre Regierung nicht im Majorz?"
"1333174210697506818","gilamber","It is called STÄNDEMEHR und es nervt https://t.co/mgmmEhjFcY"
"1333173903661936651","AntifaJenny","Bürgi im Supermarkt rastet komplett aus. Was ist passiert? Verkäufer hat gesagt: Nein, sorry Gerry, das Ständemehr ist leer."
"1333173529882267651","yesitsthatdude","RT @RonjaJansen: Das Ständemehr gehört auf den Müllhaufen der Geschichte. #KVI #abst20"
"1333173245755973634","geotexte","RT @sarah_gabi_: Diese „Ständemehr-Sache“ mag ich einfach definitiv nicht und mochte ich noch nie und werde ich nie mögen!!!
Eine #Volksini…"
"1333173242161467393","seiler_daniel","@feusl Die meisten Vereine verlangen eine 2/3 Mehrheit für eine Anpassung der Statuten. Wieso sollte man in Zukunft in der Schweiz einfach nur jahrelang eine Fahne raushängen, mit ein paar Kindern Werbung machen und ohne Ständemehr die Verfassung anpassen können? Dazu braucht es mehr."
"1333173130903367681","MarcelColomb","Hat das Ständemehr Mitte-Links jemals geholfen?"
"1333172515368300544","Voegizug","RT @werniweb: @Vive_leCharme @Philipp_Sarasin Das Ständemehr ist eigentlich nur gerechtfertigt bei nationalen Entscheiden die Kantonsangele…"
"1333172353770147841","Voegizug","RT @Philipp_Sarasin: Das sind die Anteile der kleinsten Kantone an der Gesamtbevölkerung (in %): 
AI: 0,2
OW: 0,4
UR:0,4
NW: 0,5
GL: 0,5
AI…"
"1333172171015905285","BernardHirter","@NeuhausC @zac1967 1891 wurde die Möglichkeit einer Teilrevision der Bundesverfassung durch das Parlament oder auf Initiative der Stimmbürger eingeführt. Mit Art. 121 der Bundesverfassung von 1874 erhielt das Ständemehr die heute wichtigste Funktion bei Volksabstimmungen über Verfassungsänderungen."
"1333171855797215232","werniweb","@Vive_leCharme @Philipp_Sarasin Das Ständemehr ist eigentlich nur gerechtfertigt bei nationalen Entscheiden die Kantonsangelegenheiten betreffen."
"1333171826005045249","rosmarietoggwe1","RT @themattmueller_: Wie sich die Präsidentin der Jungsozialisten hier aufführt, ist degoutant, peinlich und undemokratisch zugleich! Ständ…"
"1333171735903002636","Msteinlin","RT @Rita_Sauser: Das #Ständemehr schützt Minderheiten davor, von der Mehrheitsgesellschaft dominiert zu  werden. Also eine Vorkehrung zum S…"
"1333171409485516802","pierre_sch1960","Das #Ständemehr als Instrument zum Schutze der Minderheiten – sprich der kleinen #Kantone. Und wofür musste es heute herhalten? Als Schutz grosser, unanständiger #Konzerne. Bitter..."
"1333171394964844547","19Titus72","Das sind die Regeln unserer Demokratie!

Dass es den Initianten nicht gefällt ist verständlich, wir sind nicht bereit, ein System ganz im Gusto der Linken einzuführen.

Zoff ums Ständemehr eskaliert nach KVI-Nein https://t.co/dWA2YMyi1x?"
"1333171258733760521","NievergeltPeter","Das Ständemehr wird nie abgeschafft werden. Die Stände werden dagegen stimmen https://t.co/uslyqD9b2O"
"1333170896857686016","FranzOMeier","@paellig Falsch! Die Schwarmintelligenz des Schweizer Volkes scheiterte am Ständemehr."
"1333170676442738689","SilFoiera","@sonson36611387 @CharlyEinstein @VanGestern @nico_thorenz Halbkantone für die Städte?

Ideen zur Neuaufteilung gibts ja schon.
Brauchen aber das Ständemehr 😂
https://t.co/J5cInd6VH5"
"1333170332174331904","LuziBernet","@danielmennach Guter Vorschlag, scheitert wahrscheinlich am Ständemehr."
"1333170130759671811","bisfan899","RT @zac1967: Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr…"
"1333169954191970306","Voegizug","RT @josef_lang: @RonjaJansen Richtig! Bereits vor 148 Jahren haben Linksfreisinnige und Demokraten das Ständemehr nicht nur für das Gesetze…"
"1333169883731943424","CKoellmannZH","RT @zac1967: Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr…"
"1333169881064288259","Voegizug","RT @RonjaJansen: Das Ständemehr gehört auf den Müllhaufen der Geschichte. #KVI #abst20"
"1333169818170757121","olivergraf","RT @claudelongchamp: #Ständemehr
Bevor die Diskussion zum Ständemehr in der maximalen Polarisierung endet:  Es gibt zahlreiche Modelle für…"
"1333169628080721922","zac1967","Narren erkennt man unter anderem daran, dass sie mit dem gleichen Eifer für eine „Frauenquote“ kämpfen, wie sie das Ständemehr bekämpfen."
"1333169457645096964","DanieleUlrich","@Johnway66790457 @MatCMeier @WohlgensingerN Ich rede von der Veränderung/Anpassung des Ständemehrs, das am Ständemehr scheitern muss."
"1333169257857888257","SilFoiera","@sonson36611387 @CharlyEinstein @VanGestern @nico_thorenz Es ist ja nicht so, dass NUR das Ständemehr entscheidet.
In vielen Belangen reicht bereits ein einfaches Mehr, also die Übermacht der Städte.
Dass bei Verfassungsänderungen der Rückhalt der Landbevölkerung zwingend ist, schützt auch den sozialen Frieden &amp; Zusammenhalt im Land."
"1333169132741734402","werniweb","@Philipp_Sarasin @FlascheNitLeer Ständemehr ist eigentlich nur für nationale Entscheide gerechtfertigt welche Kantonsangelegenheiten betreffen."
"1333168865703026689","Megafon_RS_Bern","RT @LeandraColumb: Bürgerliche: ""Ständemehr mega legitim, Minderheitsrechte!""
Kantone sind imfall veränderbare Konstrukte ohne Gefühle. Wen…"
"1333168449850368007","VargDarth","RT @zeidgenosse: Die #Konzernverantwortungsinitiative ist am Ständemehr (notwendige Mehrheit der 23 Stände/26 Kantone) gescheitert, obwohl…"
"1333168437561004034","zeidgenosse","Das notwendige Ständemehr, um eine Verfassungsänderung vorzunehmen, ist eine vergleichsweise kleine Hürde, wenn wir berücksichtigen, dass in Deutschland oder Österreich eine parlamentarische 2/3-Mehrheit nötig ist, um die Verfassung anzupassen. (7)"
"1333168398528880646","ymbaechler","CH Ständemehr «Linke Vorlagen würden von einer Reform profitieren» aber eine Revision ist kaum in Sicht, da sie selbst ein Ständemehr erfordern würde, undp die ländlichen konservativen Kantonen haben für dies überhaupt kein Interesse 20min Milic 29/11/20 https://t.co/WQo2mMqtuB"
"1333168392862371840","3rosen","RT @LeandraColumb: Bürgerliche: ""Ständemehr mega legitim, Minderheitsrechte!""
Kantone sind imfall veränderbare Konstrukte ohne Gefühle. Wen…"
"1333168343428304896","zeidgenosse","Wer hier also argumentiert, man müsse bei Verfassungsänderungen das Ständemehr abschaffen, da eine Stimme aus Appenzell mehr Gewicht erhält, der müsste in logischer Konsequenz auch für die Abschaffung des Ständerates eintreten. Und das halte ich für falsch. (6)"
"1333168025365864449","zeidgenosse","Das Ständemehr bzw. diese zusätzliche Hürde für eine Verfassungsänderung ist Ausdruck des Schweizer Föderalismus. Aus den Erfahrungen der Helvetischen Republik (1798-1803), die zentralistisch aufgebaut war, bemühte sich der Bundesstaat um einen Ausgleich … (3)"
"1333167784042303489","zeidgenosse","Zwischen 1866 (erstmaliges Überstimmen der Mehrheitsbevölkerung durch die Kantone) und 2020 sind insgesamt 10 Verfassungsvorlagen am Ständemehr gescheitert. Umgekehrt sind aber auch schon 4 Vorlagen am Volksmehr gescheitert, trotz einer Mehrheit der Kantone. Zuletzt 2016. (2)"
"1333167725204664326","zeidgenosse","Die #Konzernverantwortungsinitiative ist am Ständemehr (notwendige Mehrheit der 23 Stände/26 Kantone) gescheitert, obwohl eine knappe Mehrheit der Bevölkerung «Ja» stimmte. Auch ich gehöre zu den Abst.-Verlierern, halte dieses wütende Rütteln am Ständemehr aber für Unsinn. (1)"
"1333167318654984193","akf3_5","@larusso2k4 @derrotedoktor Nein, war es nicht.
Ich frag mich schon länger, ob man das Ständemehr nicht ändern sollte, denn momentan diktiert ja eher die Deutschschweiz der Westschweiz ihre Meinung."
"1333167257497767937","domiwaser","Unglaublich dieses Gelaber von „gesellschaftlichem Zusammenhalt“ dank Ständemehr - unsere Demokratie braucht definitiv ein Update. Danke ⁦@RegulaRytz⁩ &amp; ⁦@JusoSchweiz⁩ #kvi
https://t.co/EUTIPh0KPd"
"1333166916559638528","rosmarietoggwe1","RT @fabiohasler_: #Ständemehr ist Minderheitenschutz, ein Grundpfeiler der CH. Ohne solchen Schutz wird die #Demokratie zur Dikatur der Meh…"
"1333166853796065280","hansi_voigt","RT @wagner_che: .@konzern_vi wurde wegen 4468 Stimmen verloren 🤯. 608 Stimmen haben im Kanton GL gefehlt, 1831 in SH sowie 2029 in UR. Im V…"
"1333166674623787008","Buehler6274","@feusl Die Abschaffung des Ständemehrs dürfte am Ständemehr scheitern! 🙂"
"1333166560094134272","rub_alfred","@kinettehuber Bei Abstimmungen, in denen es nicht zentral um die Interessen kleiner Kantone geht, steht das Ständemehr etwas museal in der Landschaft. Diese kleinen Kantone haben auch wieder ihre Minderheiten. Die Gegner haben auch ein wenig Geld ausgegeben. Freude herrscht bei den Werbern."
"1333166475394375683","jellyfish949","RT @gianbrun: Sind jene, welche immer mehr Minderheitenschutz fordern eigentlich die Gleichen, welche nun den Minderheitenschutz namens Stä…"
"1333165904406994948","liriana_10","RT @RonjaJansen: Das Ständemehr gehört auf den Müllhaufen der Geschichte. #KVI #abst20"
"1333165686726807554","JoelLiamBuehler","RT @RonjaJansen: Das Ständemehr gehört auf den Müllhaufen der Geschichte. #KVI #abst20"
"1333165519483129857","JoelLiamBuehler","@wernerfrei @gerhardpfister @RonjaJansen Das Ständemehr hat heute gerade die Minderheiten diskriminiert: Die gesamte lateinische Schweiz wurde in ihrer klaren Botschaft ignoriert, egal ob ländliche oder städtische Gemeinden. Aber für @gerhardpfister hört die Schweiz wohl an Saane / Gotthard auf. https://t.co/RIbuZUPPiT"
"1333165442345676801","GGR_Winti","@diuuk Für einmal hatte das #Ständemehr etwas Gutes und uns vor völlig bescheuertem nutzlosem aber wirtschaftsvernichtendem kommunistischem Bullshit bewahrt! Danke, #Ständemehr! Glück gehabt, das war knapp! Und tschüss, #Konzernvertreibungsinitiative!"
"1333164962894786566","diego_valse","Du, Konzerninitiative, Du bist die Hillary Clinton der Schweiz!
#Staendemehr #HillaryClinton #KVI"
"1333164753397690373","cellobile","@matthiasdaum Das Ständemehr ist ein alter Zopf. Alte Zöpfe gehören abgeschnitten"
"1333164718907928583","daniel_maag","@Basstian_Bass @RonjaJansen Nein, sie sollen natürlich nicht nach ZH zügeln, aber vielleicht die Kantonsgrenze im Kopf abbauen. Sorry, mir kommen einfach kaum Themen in den Sinn, wo das Ständemehr wichtig wäre."
"1333164715829288963","Vingelot","@AlainS1991 @benjigautschi Demokratie ist schon das Prinzip, dass die Mehrheit entscheidet, doch. Daher braucht es ja sinnvollerweise eben weitere, nicht primär demokratisch motivierte, Elemente, wie etwa Grundrechte oder das Ständemehr.

Das Gesamtsystem ist trotzdem demokratisch. Bestreitet auch keiner."
"1333164494181314562","KormannStephan","Weg mit dem Ständemehr. https://t.co/6H8CqPyl0u"
"1333164487613046786","SPBirsfelden","RT @DaRoth: Ja ich bin enttäuscht über die Ablehnung der #KVI. Aber Debatte über #Ständemehr ist sinnlos. Schluss damit! Wir müssen  stärke…"
"1333164451462340616","sonson36611387","@VanGestern diese Reform kam bis heute nicht. Wurde immer wieder abgeblockt. Über eine Volksinitiative würde es schwierig, da es dann ein Ständemehr braucht. Die Katze, welche sich selbst in den Schwanz beisst🧐"
"1333164147102650381","sambu_40","@RonjaJansen Man kann es zu ändern versuchen. Doch es wird möglicherweise am Ständemehr scheitern."
"1333163910665531394","CKoellmannZH","RT @kinettehuber: Die Institution des Ständemehrs verhindert, dass die wenigen grossen Kantone die kleinen Kanton an die Wand bulldozern. E…"
"1333163903757541378","fredymeury","RT @fabiohasler_: #Ständemehr ist Minderheitenschutz, ein Grundpfeiler der CH. Ohne solchen Schutz wird die #Demokratie zur Dikatur der Meh…"
"1333163824187322369","DaRoth","Ja ich bin enttäuscht über die Ablehnung der #KVI. Aber Debatte über #Ständemehr ist sinnlos. Schluss damit! Wir müssen  stärker werden. Auch in den Kantonen die heute Nein sagten. Daran arbeiten wir bpsw. in #Luzern Jahr und Tag. Hilf mit dabei: https://t.co/87eyN53GzF"
"1333163415280513027","FaustoOppliger","@gerhardpfister Ständemehr als Schutz für Minderheiten. Ok, bin dabei. Kriegt dann der Sensebezirk auch eine Standesstimme? Mit knapp 44'000 Menschen knapp 3x so viel wie Appenzell IR welcher eine Standesstimme hat. Ist das fair?"
"1333163091664769026","a_gossweiler","@RalfPeter87 @MarcBuergi Für eine Vorlage wie die Kovi ist es irrelevant, was ein Bündner oder ein Zürcher denkt. Es geht um Fairness in der Wirtschaft, darunter versteht man überall dasselbe. 
Das Ständemehr dient nur dem Durchsetzen einer konservativen Agenda und hemmt den Fortschritt."
"1333162960349503494","DanielAegerter","@hp_rubi @avongraffenried Wenn Sie das Ständemehr abschaffen wollen, können Sie genau so gut auch den Ständerat abschaffen - beides Instrumente zum Schutz der politischen Minderheiten!"
"1333162833853485058","VanGestern","@nico_thorenz Auch die Landbevölkerung zählt, nicht nur die der Stadt. Und das Ständemehr ist der Garant dafür. 

Ja, kleine Kantone haben so zu viel Macht. Deshalb wäre eine Reform gut.

Und Dein Vergleich mit den US-Wahlen hinkt dafür auf so vielen Ebenen, der könnte direkt IV beantragen..."
"1333162592827826182","AleksSladanaSam","RT @RonjaJansen: Das Ständemehr gehört auf den Müllhaufen der Geschichte. #KVI #abst20"
"1333162576432214016","AleksSladanaSam","RT @RonjaJansen: Weshalb das Ständemehr abgeschafft gehört: 
1. Kantonszugehörigkeit ist ein willkürliches Merkmahl. Genauso absurd, wie we…"
"1333162561953476610","DanielAegerter","@Elisabeth_S_S Das die @GrueneCH und insbesondere @RegulaRytz schlechte Verlierer sind, konnten wir nun schon öfters beobachten; die Forderung nach der Abschaffung des #Ständemehr ist aber insofern erschreckend, da dahinter antidemokratische Tendenzen zum Vorschein kommen..."
"1333162086650830849","phil_rys","@gerhardpfister Das Ergebniss steht. Punkt. Aber wir dürfen doch wohl eine Debatte darüber führen, wie wir unsere Demokratie in Zukunft orgsnisieren wollen! Wird das Ständemehr bald abgeschaft? Wohl kaum. Aber darüber reden, über den Sinn und Unsinn unserer Mechanismen, ist richtig und wichtig."
"1333162034209431552","daniel_maag","@Basstian_Bass @RonjaJansen Wenn ein kleiner Kanton gleichberechtigte Interessen an einem Abstimmungsresultat hat, wie ein grosser, dann macht das Ständemehr absolut Sinn für mich. Zum Beispiel wenn die Verfassung geändert werden soll."
"1333161784954544128","DanielAegerter","@gerhardpfister Die @GrueneCH und @JusoSchweiz (insbesondere @RonjaJansen) haben sich heute als waschechte #Antidemokraten entlarvt! Das Ständemehr ist elementarer Bestandteil der direkten Demokratie und schützt die politischen Minderheiten vor der Diktatur der Mehrheit..."
"1333161769062305794","CWiehler","RT @Duonna_Antonia: Immerhin - Volksmehr erreicht.
Ich wünsche mir jetzt eine offene Diskussion über das Ständemehr. Welche ""Minderheit"" so…"
"1333161767707549708","crikadu","@NeuhausC @AGmur Verstehe nicht zu wessen Schutz das Ständemehr existiert. Warum soll eine Bevölkerungsminderheit von der Mehrheit geschützt werden, einzig wegen dem Wohnort? Warum ist meine Recht schützenswerter wenn ich z.B. von ZH nach UR ziehe? (KVI selbst abgelehnt)."
"1333161405843976200","sixtusoetterli","@RonjaJansen Ständemehr auf den Müllhaufen der Geschichte? Spannend, vor 25 Jahren in ihrem Alter dachte ich dasselbe. Heute bin ich von unserem System überzeugt. Wird es ihnen gleich ergehen? Ich würde darauf wetten."
"1333161355524845577","rosmarietoggwe1","RT @AlainS1991: Ein ahnungsloser Schweizer Geschichtsprofessor. Versteht wohl weder wie das Ständemehr funktioniert (sein Beispiel sind 8 S…"
"1333161262268735488","rosmarietoggwe1","RT @ckberner: Das Ständemehr beugt Extremismus vor. ‼️"
"1333161233676201984","Elisabeth_S_S","Es ist falsch einen Volksentscheid im Nachhinein zu bejammern und dann gleich die Regeln ändern zu wollen. #UVI https://t.co/hTWdP2mWkK"
"1333160632892403719","VanGestern","Am Ständemehr rummäkeln, bloss weil einem das Abstimmungsergebnis nicht behagt, ist schlechter Stil. 

Die Frage ist, kann die Anzahl bzw. Grösse der Kantone vielleicht angepasst werden? 

Das Ständemehr braucht es, denn sonst bestimmen nur noch die grossen Agglomerationen."
"1333160491301138432","ChrisTschue","@AlbinMeyerCH @CFortunee Das Ständemehr verhindert logischerweise auch, dass bevölkerungsstarke Städte das bevölkerungsarme Land wegknallt. Es sichert den Zusammenhalt der Schweiz, indem nur Zeugs durchkommt, was auch nach Regionen breit abgestützt ist. Aber hey, es hindert niemanden die Städte daran,"
"1333160475367010306","DanielAegerter","@feusl Der Schutz von politischen Minderheiten kann nur mithilfe des Ständemehr und des Ständerates gewährleistet werden, weshalb eine Abschaffung des Ständemehr fatale Folgen haben würde..."
"1333160412477579267","xhalech","RT @EstherGisler: JA beim Volksmehr, NEIN beim Ständemehr: F*ck you CH: Land der Ewiggestrigen!"
"1333160141949120512","adrzimmermann","RT @KasparSurber: Apropos Ständemehr: Bisher relativ unbemerkt, will Ständerat Andrea Caroni dieses nicht zurückbauen, sondern sogar noch a…"
"1333159992229318665","RalfPeter87","@a_gossweiler @MarcBuergi Das Ständemehr ist solange wichtig, wie wir Entscheidungen so tief in der Hierarchie wie möglich treffen wollen (Föderalismus). Da ein Stadtzürcher sicher nicht weiss, was für den Bündner, Walliser oder Jurasse gut und vor allem erwünscht(!) ist soll das auch so bleiben."
"1333159914508873728","walter_winteler","RT @JackSchmidli: @binswaro @LisaWitzig55 Zur Abschaffung des Ständemehrs wird es kaum Kommen, denn dafür bräuchte es das Ständemehr. Capit…"
"1333159899874947074","feusl","Nach Konzerninitiative-Nein – Die Grünen rütteln am Ständemehr: Die Grünen und die Jungsozialisten wollen das Ständemehr abschaffen oder mindestens durch ein qualifiziertes Mehr ersetzen. Sie dürften es mit diesem Vorschlag schwer haben. https://t.co/m4W4zfouC2"
"1333159890823557124","rosmarietoggwe1","RT @zac1967: Wer erklärt @JusoSchweiz-Trulla, dass es für die Abschaffung des Ständemehrs ein Ständemehr braucht?"
"1333159673164423170","vipsim","RT @karinfriedli: Wenn du die #KOVI abgelehnt hast: Glückwunsch, das Ständemehr ist auf deiner Seite. Viele von euch haben argumentiert, ma…"
"1333159625059934208","dirk_bent","@MarcBuergi Ausgleich zwischen den Gebieten d'accord. Aber dass 40000 die gleiche Stimme haben wie 1,5 Mio, einfach weil im Hochmittelalter die Grenzen der Reichstände zufällig so liefen und nicht anders, ist keine Demokratie.
Innerschweiz zusammenfassen zu einer Stimme im Ständemehr!"
"1333159615882727425","DanielAegerter","@claudioluck @BinderMarianne Für die Abschaffung des Ständemehr wäre eine Volksinitiative vonnöten - es bräuchte also ein Ständemehr um das Ständemehr abzuschaffen"
"1333159541291233280","wernerfrei","@gerhardpfister @RonjaJansen Die Frage darf durchaus gestellt werden, ob in kleinen Kantonen wegen dem Ständemehr die Stimmen langfristig weiterhin stärker (!) gewichtet werden sollen als die Summe aller Stimmen in der gesamten Schweiz."
"1333159528729292802","AlbinMeyerCH","@CFortunee Ja, das Ständemehr wird für Initiativen seit 1848 benötigt. Die Begründung fusste damals aber auf völlig andere Bevölkerungsstrukturen und vor allem auch auf religiöse Streitereien (katholische vs. protestantische Kantone), was heute keine Rolle mehr spielt."
