Date,Date,ID,URL,Valid Phish,ubs
2015-08-24 15:37:00,Aug 24 2015 3:37 PM,3416735,http://www.npcrewards.com/npcm0d3ubs/index.html...,Unknown,True
2015-10-08 13:04:00,Oct 8 2015 1:04 PM,3518184,http://fgupfg.houseinsurancess.com/ubs/card.php...,Unknown,True
2015-10-08 07:42:00,Oct 8 2015 7:42 AM,3517701,http://6emallup6emall.gsxrsforum.com/ubs/card.php...,Unknown,True
2016-09-01 05:42:00,Sep 1 2016 5:42 AM,4422033,http://www.tsc-ye.com/plugins/editors/global/en/about_ubs/careers/sear...,Unknown,True
2017-09-25 23:17:00,Sep 25 2017 11:17 PM,5250542,https://3dsec.cardcenter.ch-vpas-ubs.enroll.enroll.vbvcenter.ch/...,Unknown,True
2017-08-11 06:24:00,Aug 11 2017 6:24 AM,5150888,http://www.haevern.de/img/pool/secure/ubs/e7b91/index_fr.htm...,Unknown,True
2017-08-11 06:24:00,Aug 11 2017 6:24 AM,5150887,http://www.haevern.de/img/pool/secure/ubs/,Unknown,True
2015-10-07 05:02:00,Oct 7 2015 5:02 AM,3515163,http://9umyup9umy.hayabusaforum.org/ubs/card.php...,Unknown,True
2015-12-31 09:57:00,Dec 31 2015 9:57 AM,3720265,http://167.114.241.253/ubs/support/accept/3d/3d8adeaa306c0d0d16ed35050...,Unknown,True
2015-11-09 08:35:00,Nov 9 2015 8:35 AM,3590056,http://lordzvalley.com/errors/3d/ubs/,Unknown,True
2016-11-20 17:51:00,Nov 20 2016 5:51 PM,4626833,https://www.meradukan.in/var/export/-/3d/ubs/index.html...,Unknown,True
2016-11-20 17:51:00,Nov 20 2016 5:51 PM,4626832,http://pintoresbarcelona.eu/ubs/,Unknown,True
2016-11-19 17:44:00,Nov 19 2016 5:44 PM,4624778,http://www.whatsapp-subscribes-messangr.com/,Unknown,True
2016-11-13 08:56:00,Nov 13 2016 8:56 AM,4608108,http://ubs.ch.password.check.nues-tools.net/ch/e338ac415ffbf11966a0b7b...,Unknown,True
2016-11-13 08:56:00,Nov 13 2016 8:56 AM,4608107,http://ubs.ch.password.check.nues-tools.net/ch/...,VALID PHISH,True
2017-07-03 04:52:00,Jul 3 2017 4:52 AM,5078738,http://www.corporategolf.es/css/3d/ubs/,VALID PHISH,True
2018-12-04 08:25:00,Dec 4 2018 8:25 AM,5865040,http://ubsschweiz3ghh.calmstool.uk/ubsag/card.php...,Unknown,True
2018-12-04 06:58:00,Dec 4 2018 6:58 AM,5865003,https://logout-9855.ga/.secure/log/de/ubs/,Unknown,True
2016-01-04 07:42:00,Jan 4 2016 7:42 AM,3726892,http://ghanapost.com.gh/tickets/admin//images/ubs6/de/index.php...,Unknown,True
2015-10-07 15:43:00,Oct 7 2015 3:43 PM,3515659,http://9y5x3f3up9y5x3f3.hayabusaforum.org/ubs/i.html...,Unknown,True
2015-10-07 15:43:00,Oct 7 2015 3:43 PM,3515658,http://9y5x3f3up9y5x3f3.hayabusaforum.org/ubs/...,Unknown,True
2015-10-07 10:37:00,Oct 7 2015 10:37 AM,3515428,http://s43mq3yt7fups43mq3y7f.hayabusaforum.org/ubs/card.php...,VALID PHISH,True
2016-09-13 15:53:00,Sep 13 2016 3:53 PM,4453608,http://global-pce.com/images/gallery/ubs-8ds8d8h7d876tdgbtdut8765d675d...,Unknown,True
2016-09-13 15:53:00,Sep 13 2016 3:53 PM,4453607,http://global-pce.com/images/gallery/ubs-8ds8d8h7d876tdgbtdut8765d675d...,Unknown,True
2016-09-02 12:17:00,Sep 2 2016 12:17 PM,4426047,http://www.ubs.com.yclscholarships.com/ubs1724/...,Unknown,True
2016-09-02 10:12:00,Sep 2 2016 10:12 AM,4425609,http://www.ubs.com.thinking7.org/ubs461/index.php...,Unknown,True
2016-09-01 19:21:00,Sep 1 2016 7:21 PM,4423991,http://www.ubs.com.loudmouthwraps.net/ubs775/index.php...,Unknown,True
2016-09-01 19:20:00,Sep 1 2016 7:20 PM,4423987,http://www.ubs.com.chicagosbestinjurylawyers.com/ubs6788/...,Unknown,True
2016-09-01 18:25:00,Sep 1 2016 6:25 PM,4423823,http://www.ubs.com.yclsf.com/ubs950/index.php,Unknown,True
2018-01-04 19:41:00,Jan 4 2018 7:41 PM,5412097,https://www.ubs.com/us/en.html,Unknown,True
2018-01-04 13:50:00,Jan 4 2018 1:50 PM,5411796,http://www.jabol.mtvk.pl/data-ubs-seite-server/loading.html?ssl=yes...,Unknown,True
2018-01-04 13:50:00,Jan 4 2018 1:50 PM,5411795,http://www.jabol.mtvk.pl/data-ubs-seite-server/index.php...,VALID PHISH,True
2015-07-01 05:46:00,Jul 1 2015 5:46 AM,3294710,http://www.farumboldklubsvenner.dk/wp-admin/network/_backup/index.php...,Unknown,True
2016-02-25 06:23:00,Feb 25 2016 6:23 AM,3856896,https://sinanoori.com/downloader/3d/ubs/index.html...,Unknown,True
2016-04-08 06:59:00,Apr 8 2016 6:59 AM,3949365,http://www.iwishme.net/shell/iwishme/en/about_ubs/careers/search-jobs-...,Unknown,True
2016-04-07 07:00:00,Apr 7 2016 7:00 AM,3946807,http://dress59.com/skin/install/global/en/about_ubs/careers/search-job...,Unknown,True
2016-04-07 06:59:00,Apr 7 2016 6:59 AM,3946805,http://dress59.com/skin/install/global/en/about_ubs/careers/search-job...,Unknown,True
2016-04-07 06:59:00,Apr 7 2016 6:59 AM,3946804,http://dress59.com/skin/install/global/en/about_ubs/careers/search-job...,VALID PHISH,True
2018-10-01 06:46:00,Oct 1 2018 6:46 AM,5800899,https://www.ci-rack.com/carasuol/ebanking-ch.com/web/-/ubs/log/secure-...,VALID PHISH,True
2018-10-01 06:46:00,Oct 1 2018 6:46 AM,5800898,https://www.ci-rack.com/carasuol/ebanking-ch.com/web/-/ubs/log/...,VALID PHISH,True
2018-10-01 06:45:00,Oct 1 2018 6:45 AM,5800897,https://www.ci-rack.com/carasuol/ebanking-ch.com/web/-/ubs/log/secure-...,VALID PHISH,True
2018-10-01 04:05:00,Oct 1 2018 4:05 AM,5800788,http://165.227.51.181/vd/ubs/,VALID PHISH,True
2017-02-12 07:33:00,Feb 12 2017 7:33 AM,4807545,http://www.ubs.page-web.com/profile/,Unknown,True
2017-02-10 18:19:00,Feb 10 2017 6:19 PM,4804733,http://www.ubs.limitadordecarga.com/profile/,Unknown,True
2019-01-16 14:04:00,Jan 16 2019 2:04 PM,5906560,"http://njload.addr.com/subscribe/paypal,%20inc.%20(us)%20https:/www.pa...",Unknown,True
2018-01-11 08:22:00,Jan 11 2018 8:22 AM,5422257,https://sungavatv.com/0folder/bs/ubs-suisse/,Unknown,True
2016-04-09 07:35:00,Apr 9 2016 7:35 AM,3952214,http://emailing-ch2.net/ubs.ch/d776e7e0787471d5c5d8081f6e822353/...,Unknown,True
2016-04-09 07:35:00,Apr 9 2016 7:35 AM,3952213,http://emailing-ch2.net/ubs.ch/,Unknown,True
2016-02-25 09:58:00,Feb 25 2016 9:58 AM,3857159,http://ubsmarket.net/ch/4fa477c1148332e20c0a2991ffe7343e/...,Unknown,True
2016-02-25 09:58:00,Feb 25 2016 9:58 AM,3857158,http://ubsmarket.net/ch/,Unknown,True
2015-07-05 07:12:00,Jul 5 2015 7:12 AM,3303867,http://tractorguy.biz/wp-includes/js/jcrop/aubs/ordrenum=154856632/...,VALID PHISH,True
2015-08-08 21:02:00,Aug 8 2015 9:02 PM,3382139,http://www.ubsagonline.com/securebanking/ibank/...,Unknown,True
2016-04-26 06:45:00,Apr 26 2016 6:45 AM,4004600,http://fixfloordirect.co.uk/js/jscolor/global/en/about_ubs/careers/sea...,Unknown,True
2016-04-26 06:45:00,Apr 26 2016 6:45 AM,4004598,http://fixfloordirect.co.uk/js/jscolor/global/en/about_ubs/careers/sea...,Unknown,True
2016-04-26 06:45:00,Apr 26 2016 6:45 AM,4004595,http://fixfloordirect.co.uk/js/jscolor/global/en/about_ubs/careers/sea...,Unknown,True
2016-04-26 06:45:00,Apr 26 2016 6:45 AM,4004594,http://fixfloordirect.co.uk/js/jscolor/global/en/about_ubs/careers/sea...,Unknown,True
