,ABB LTD,ADECCO,ALCON,AMS,CLARIANT,CS GROUP,GEBERIT,GIVAUDAN,JULIUS BAER,KUEHNE+NAGEL INT,LAFARGEHOLCIM,LOGITECH,LONZA,NESTLE,NOVARTIS,PARTNERS GROUP,RICHEMONT,ROCHE,SCHINDLER,SGS,SIKA,SONOVA,SWATCH GROUP,SWISS LIFE HOLDING,SWISS RE,SWISSCOM,TEMENOS,UBS GROUP,VIFOR,ZURICH INSURANCE
2020-01-20,23.139999,60.16,58.98,43.5,21.99,13.495,513.599976,3091.0,50.099998,166.300003,53.060001,44.669998,367.399994,106.900002,92.720001,942.7999880000001,78.220001,328.149994,256.0,2695.0,181.0,231.0,265.0,493.10000599999995,109.550003,526.0,154.649994,12.805,183.75,407.299988
2020-01-21,23.120001000000002,60.34,59.490002000000004,42.549999,22.25,13.325,518.799988,3112.0,50.400002,165.850006,52.759997999999996,46.740002000000004,394.899994,108.360001,92.889999,941.7999880000001,76.760002,330.0,263.600006,2713.0,183.5,234.30000299999998,263.600006,493.0,109.300003,529.799988,157.25,12.225,184.5,407.700012
2020-01-22,23.26,60.060001,60.43,42.23,22.370001000000002,13.175,519.799988,3119.0,51.279999,167.300003,52.02,47.049999,400.0,108.779999,92.150002,940.599976,76.68,330.399994,255.899994,2725.0,183.800003,239.399994,267.600006,494.200012,110.199997,530.799988,158.850006,12.39,185.399994,407.5
2020-01-23,22.940001000000002,59.279999,59.869999,40.950001,22.059998999999998,13.065,515.0,3091.0,49.73,162.949997,51.720001,46.720001,397.799988,108.339996,91.82,894.0,74.900002,327.399994,253.0,2709.0,179.300003,240.80000299999998,259.5,493.10000599999995,109.800003,527.799988,154.75,12.28,182.350006,407.0
2020-01-24,23.41,60.32,59.990002000000004,41.470001,22.219998999999998,13.2,523.200012,3154.0,50.16,163.699997,51.939999,47.23,395.100006,108.900002,91.550003,900.400024,75.720001,323.5,255.69999700000002,2766.0,181.649994,242.399994,260.0,499.700012,111.050003,534.400024,157.550003,12.395,181.5,413.0
2020-01-27,22.620001000000002,58.779999,59.32,40.169998,21.66,12.72,518.400024,3144.0,48.459998999999996,158.949997,50.18,45.560001,394.5,107.91999799999999,90.709999,884.599976,73.660004,318.75,249.80000299999998,2721.0,177.0,241.19999700000002,253.399994,488.799988,108.75,528.0,154.050003,12.085,178.25,403.0
2020-01-28,22.68,58.84,59.290001000000004,40.57,21.809998999999998,12.695,518.0,3190.0,48.939999,161.899994,50.279999,45.299999,397.200012,108.620003,92.589996,891.599976,74.239998,321.75,251.19999700000002,2843.0,177.0,243.100006,254.399994,494.299988,110.5,536.599976,156.0,12.145,178.300003,407.299988
2020-01-29,23.030001000000002,59.34,58.919998,41.669998,22.110001,12.8,521.400024,3235.0,49.18,165.5,50.580002,45.580002,404.600006,108.860001,93.730003,897.0,73.440002,325.549988,253.19999700000002,2815.0,178.0,245.0,253.899994,495.700012,110.949997,537.400024,164.149994,12.255,180.050003,409.700012
2020-01-30,22.719998999999998,57.34,57.720001,41.189999,21.9,12.425,516.0,3235.0,48.709998999999996,156.350006,49.810001,44.32,401.799988,107.720001,92.230003,889.599976,72.08000200000001,327.100006,252.30000299999998,2788.0,175.050003,244.899994,244.0,491.10000599999995,109.599998,535.599976,159.050003,12.06,179.0,406.399994
2020-01-31,22.51,56.700001,56.939999,39.470001,21.73,12.215,509.200012,3180.0,48.299999,156.0,49.099998,43.360001000000004,396.200012,106.379997,91.16999799999999,884.7999880000001,70.639999,324.299988,249.399994,2791.0,173.5,241.80000299999998,242.69999700000002,485.39999400000005,109.0,529.599976,155.899994,12.0,178.0,400.700012
2020-02-03,22.620001000000002,56.720001,57.389998999999996,39.119999,21.93,12.18,513.200012,3197.0,46.599998,153.800003,48.830002,43.650002,397.5,106.980003,91.449997,895.7999880000001,70.940002,325.200012,249.5,2727.0,175.75,243.100006,245.19999700000002,488.89999400000005,109.150002,531.0,158.350006,11.99,180.600006,403.799988
2020-02-04,23.309998999999998,58.18,58.709998999999996,41.209998999999996,22.27,12.42,518.200012,3232.0,47.43,157.199997,49.080002,44.139998999999996,402.799988,108.139999,92.220001,905.400024,73.040001,329.75,251.0,2603.0,179.550003,244.600006,251.19999700000002,494.700012,109.800003,531.400024,162.350006,12.165,183.449997,409.0
2020-02-05,24.43,58.959998999999996,59.830002,42.66,22.6,12.61,527.0,3253.0,48.060001,159.649994,49.73,44.5,404.299988,109.0,93.610001,918.400024,74.139999,339.950012,251.399994,2652.0,182.600006,248.19999700000002,251.69999700000002,505.200012,111.449997,533.599976,165.25,12.405,185.350006,415.600006
2020-02-06,24.15,58.599998,60.209998999999996,45.099998,22.620001000000002,12.78,526.200012,3276.0,47.560001,159.600006,49.889998999999996,44.66,406.299988,109.099998,94.07,914.2000119999999,74.459999,338.299988,251.5,2619.0,182.350006,250.399994,252.19999700000002,506.200012,111.75,547.599976,163.25,12.57,186.75,416.600006
2020-02-07,23.85,57.959998999999996,59.720001,45.029999,22.33,12.81,522.799988,3269.0,47.389998999999996,159.100006,49.360001000000004,44.34,402.600006,109.0,93.779999,918.7999880000001,73.540001,340.0,249.399994,2605.0,180.0,251.19999700000002,249.69999700000002,506.200012,112.550003,561.400024,162.949997,12.69,186.100006,417.700012
2020-02-10,23.73,58.0,59.759997999999996,46.830002,22.209999,12.915,526.599976,3271.0,49.48,158.899994,49.220001,44.040001000000004,408.200012,109.260002,94.57,923.0,74.0,339.75,251.5,2611.0,181.699997,253.399994,252.69999700000002,504.60000599999995,112.75,563.0,163.350006,12.735,188.25,420.5
2020-02-11,24.15,58.040001000000004,60.5,45.380001,22.610001,13.19,528.799988,3314.0,50.139998999999996,160.699997,49.540001000000004,44.810001,416.100006,108.440002,95.66999799999999,936.7999880000001,73.82,340.399994,252.899994,2639.0,184.399994,253.399994,252.69999700000002,508.799988,113.5,568.599976,161.899994,12.86,188.350006,422.89999400000005
2020-02-12,24.1,58.779999,60.900002,44.669998,22.559998999999998,13.37,527.400024,3285.0,50.380001,160.300003,49.700001,45.32,420.0,107.08000200000001,95.66999799999999,935.400024,74.940002,338.899994,249.30000299999998,2639.0,184.550003,252.30000299999998,256.700012,509.0,114.150002,571.200012,162.25,13.025,188.300003,421.299988
2020-02-13,23.860001,58.439999,61.009997999999996,43.599998,23.469998999999998,13.39,526.400024,3305.0,49.82,158.0,49.540001000000004,43.080002,418.899994,104.699997,95.82,941.7999880000001,74.660004,344.75,249.0,2630.0,184.949997,252.399994,254.5,514.0,114.650002,569.0,165.350006,13.005,187.899994,428.799988
2020-02-14,23.790001,58.34,61.470001,42.16,23.690001000000002,13.455,524.200012,3330.0,50.259997999999996,158.850006,49.700001,43.099998,416.899994,107.559998,95.620003,943.2000119999999,74.480003,340.600006,242.100006,2654.0,186.5,255.69999700000002,253.0,517.0,115.400002,571.0,167.550003,12.965,188.449997,433.10000599999995
2020-02-17,23.92,58.419998,61.82,40.439999,23.82,13.5,527.599976,3356.0,50.200001,157.850006,49.82,42.91,416.799988,107.860001,95.559998,948.599976,74.18,343.299988,240.69999700000002,2640.0,185.5,257.100006,252.80000299999998,518.799988,115.699997,572.400024,164.0,13.055,188.0,437.700012
2020-02-18,23.74,57.279999,61.900002,39.700001,23.620001000000002,13.44,519.599976,3369.0,49.049999,156.350006,49.029999,42.09,419.700012,107.760002,95.400002,948.0,72.300003,345.549988,237.399994,2621.0,182.550003,255.5,246.399994,517.599976,115.949997,575.799988,164.100006,12.925,177.600006,438.10000599999995
2020-02-19,24.059998999999998,57.98,62.380001,40.290001000000004,23.41,13.565,535.799988,3395.0,49.23,158.699997,49.25,42.349998,422.700012,109.459999,95.82,960.0,72.91999799999999,351.149994,237.19999700000002,2649.0,186.5,256.399994,248.0,521.400024,116.800003,575.599976,164.600006,12.91,180.25,439.89999400000005
2020-02-20,23.9,58.419998,62.169998,40.169998,23.370001000000002,13.565,537.400024,3387.0,48.360001000000004,158.850006,49.080002,41.900002,420.39999400000005,109.360001,94.559998,958.0,72.220001,345.649994,234.399994,2644.0,187.75,256.399994,247.19999700000002,512.599976,107.300003,574.400024,159.649994,13.025,181.149994,434.299988
2020-02-21,23.51,58.32,62.009997999999996,39.59,23.200001,13.39,538.400024,3363.0,47.91,155.350006,48.66,41.639998999999996,419.60000599999995,109.019997,94.400002,956.0,72.099998,345.799988,233.0,2634.0,196.550003,256.0,244.80000299999998,509.799988,104.199997,572.200012,160.449997,12.685,181.100006,432.299988
2020-02-24,22.389999,54.439999,59.869999,36.77,22.35,12.71,515.0,3243.0,45.220001,149.600006,46.509997999999996,39.610001000000004,408.5,105.839996,91.290001,911.0,70.099998,334.75,224.600006,2548.0,184.199997,249.899994,235.399994,485.200012,100.449997,568.599976,154.850006,12.065,172.75,413.299988
2020-02-25,22.120001000000002,53.860001000000004,57.970001,36.259997999999996,22.18,12.285,508.0,3189.0,44.32,148.649994,45.84,38.689999,412.299988,104.779999,86.779999,902.7999880000001,68.760002,330.100006,219.399994,2516.0,180.199997,244.0,233.30000299999998,467.89999400000005,98.239998,556.200012,148.850006,11.695,171.300003,405.399994
2020-02-26,22.309998999999998,54.98,62.0,37.18,22.26,12.115,510.799988,3219.0,43.630001,149.449997,46.220001,38.900002,408.899994,104.699997,86.440002,897.2000119999999,68.82,331.149994,222.399994,2527.0,185.899994,242.5,235.100006,464.10000599999995,98.800003,551.799988,152.050003,11.69,172.699997,406.700012
2020-02-27,21.610001,53.259997999999996,60.599998,35.07,21.290001,11.39,494.89999400000005,3125.0,41.650002,142.449997,45.939999,37.880001,397.899994,101.760002,85.050003,865.400024,66.019997,322.450012,217.100006,2455.0,179.399994,236.600006,227.80000299999998,445.0,94.959999,534.200012,145.300003,11.07,169.699997,390.399994
2020-02-28,20.809998999999998,51.380001,58.959998999999996,33.009997999999996,20.280001000000002,10.81,479.0,3006.0,40.209998999999996,140.550003,44.709998999999996,37.07,382.399994,98.849998,81.25,831.0,65.400002,309.700012,214.5,2398.0,171.399994,229.80000299999998,221.899994,438.60000599999995,91.639999,513.599976,137.25,10.6,160.699997,370.899994
2020-03-02,20.780001000000002,49.93,59.759997999999996,32.580002,20.15,10.7,491.799988,3069.0,40.040001000000004,144.149994,45.560001,37.790001000000004,391.299988,100.540001,82.0,847.599976,64.379997,314.700012,218.5,2424.0,174.0,227.69999700000002,219.69999700000002,447.39999400000005,93.220001,526.0,138.300003,10.515,165.449997,380.700012
2020-03-03,20.91,50.540001000000004,61.82,32.529999,20.98,10.55,496.299988,3143.0,39.220001,146.350006,45.810001,38.389998999999996,401.600006,103.41999799999999,81.07,865.400024,65.139999,320.899994,219.600006,2466.0,181.5,230.69999700000002,220.0,452.5,93.18,537.200012,146.5,10.5,169.800003,390.700012
2020-03-04,20.879998999999998,50.299999,59.439999,32.43,21.540001,10.565,502.39999400000005,3174.0,39.09,145.0,46.630001,38.889998999999996,406.399994,106.019997,82.720001,871.0,65.879997,330.899994,221.0,2504.0,183.550003,234.19999700000002,220.899994,456.5,93.900002,555.799988,148.649994,10.485,171.75,392.5
2020-03-05,20.51,48.419998,59.080002,30.43,21.030001000000002,10.225,499.200012,3108.0,38.209998999999996,143.550003,45.759997999999996,38.59,406.299988,105.480003,82.089996,859.400024,64.360001,330.299988,210.69999700000002,2473.0,180.399994,239.30000299999998,214.19999700000002,443.0,92.379997,557.200012,146.5,10.19,168.949997,385.0
2020-03-06,19.620001000000002,46.639998999999996,55.369999,29.01,20.57,9.81,479.299988,3028.0,37.459998999999996,140.449997,44.080002,37.060001,387.700012,101.139999,79.269997,822.799988,62.799999,315.049988,209.5,2397.0,168.600006,230.0,208.899994,429.89999400000005,88.980003,544.0,141.850006,9.87,164.100006,369.5
2020-03-09,18.16,42.759997999999996,52.419998,25.58,18.934998999999998,8.548,454.799988,2897.0,34.150002,133.149994,40.25,35.259997999999996,367.200012,97.959999,76.040001,765.799988,59.959998999999996,298.75,204.0,2293.0,159.699997,221.100006,193.449997,395.799988,81.68,519.799988,131.350006,8.842,151.899994,334.700012
2020-03-10,17.99,42.099998,51.939999,25.280001000000002,18.885,8.774,454.799988,2927.0,34.450001,134.399994,40.610001000000004,35.59,367.0,96.82,77.300003,755.599976,60.0,297.350006,206.699997,2266.0,157.449997,215.0,195.800003,394.5,81.660004,510.0,127.599998,9.058,152.25,333.5
2020-03-11,17.91,41.91,50.82,15.2676,18.695,8.784,441.60000599999995,2912.0,34.669998,134.699997,39.77,35.400002,365.100006,96.129997,77.550003,745.0,58.220001,297.100006,207.199997,2249.0,155.800003,208.699997,193.149994,395.799988,81.599998,504.200012,122.25,9.104,151.0,332.799988
2020-03-12,15.74,36.5,46.424999,12.9731,16.855,7.376,399.700012,2681.0,30.5,127.849998,34.66,32.639998999999996,330.700012,90.129997,69.959999,639.400024,50.360001000000004,274.450012,199.649994,2052.0,138.449997,189.899994,169.5,337.100006,68.860001,466.39999400000005,108.150002,7.902,126.550003,286.899994
2020-03-13,15.765,35.669998,46.294998,11.6923,16.834999,7.294,400.100006,2745.0,29.15,129.050003,34.110001000000004,33.220001,333.0,90.0,70.949997,642.799988,52.32,283.100006,200.100006,2031.0,143.449997,186.5,172.699997,330.5,67.699997,474.5,107.949997,8.052,119.099998,290.100006
2020-03-16,15.16,33.810001,45.884997999999996,9.536,15.725,6.61,386.899994,2702.0,26.48,127.300003,31.16,33.240002000000004,332.700012,90.0,70.190002,597.0,49.400002,292.700012,204.0,1974.0,135.449997,171.0,160.600006,288.899994,60.220001,480.5,106.949997,7.456,114.900002,269.700012
2020-03-17,15.56,33.549999,45.599998,9.19,16.0,6.802,394.299988,2807.0,25.799999,133.0,31.48,34.540001000000004,330.799988,93.83000200000001,73.940002,554.0,51.18,299.200012,203.199997,2060.0,143.399994,157.550003,166.399994,280.700012,58.419998,527.200012,106.599998,7.76,102.050003,277.700012
2020-03-18,15.045,33.209998999999996,44.459998999999996,9.144,15.59,6.624,401.299988,2895.0,24.91,126.199997,29.01,35.75,327.399994,94.230003,72.019997,564.0,51.32,290.200012,206.199997,2085.0,134.800003,159.850006,171.800003,275.600006,54.700001,523.200012,104.75,7.766,102.900002,266.899994
2020-03-19,15.79,34.18,45.0,9.284,15.555,7.346,410.700012,3100.0,27.83,128.0,30.34,40.459998999999996,346.600006,99.800003,75.699997,583.0,52.299999,308.049988,215.0,2233.0,139.600006,160.149994,188.25,286.799988,55.48,527.0,104.050003,8.366,110.0,282.600006
2020-03-20,16.0,34.77,43.439999,9.298,15.345,7.038,411.700012,2916.0,28.24,127.199997,31.950001,42.810001,340.0,97.980003,74.0,582.400024,53.52,292.700012,211.30000299999998,2232.0,143.949997,159.5,191.050003,278.700012,56.32,518.200012,103.199997,8.262,118.349998,284.299988
2020-03-23,14.925,31.5,38.855,9.246,14.385,6.708,388.200012,2872.0,27.91,120.5,29.85,39.919998,323.799988,91.980003,70.019997,569.599976,51.220001,278.600006,200.0,2101.0,137.75,147.899994,180.899994,261.0,55.799999,485.0,98.440002,7.79,114.75,271.0
2020-03-24,16.57,35.619999,43.619999,9.328,15.655,7.71,430.700012,2991.0,33.099998,132.449997,33.959998999999996,40.610001000000004,356.200012,94.209999,72.57,657.799988,54.5,291.350006,207.800003,2274.0,153.800003,160.100006,194.199997,302.5,65.139999,517.599976,113.400002,8.766,126.550003,307.200012
2020-03-25,17.309998999999998,36.68,46.0,9.26,15.84,8.164,431.200012,2968.0,34.02,133.399994,34.700001,40.630001,380.899994,96.610001,74.559998,677.599976,55.080002,295.350006,209.100006,2320.0,156.699997,160.899994,194.600006,319.799988,69.339996,510.60000599999995,117.650002,9.048,131.300003,329.700012
2020-03-26,18.365,38.639998999999996,46.34,9.62,15.85,8.662,445.39999400000005,2974.0,35.330002,136.25,36.060001,40.25,392.799988,98.699997,76.91999799999999,697.400024,55.119999,297.399994,215.30000299999998,2288.0,161.100006,170.800003,193.949997,327.799988,71.400002,513.599976,123.5,9.534,132.899994,338.0
2020-03-27,17.66,36.970001,45.099998,9.35,15.57,8.052,425.5,2865.0,33.919998,131.699997,34.240002000000004,39.450001,381.799988,97.440002,76.0,663.200012,52.900002,296.649994,209.80000299999998,2215.0,156.850006,172.100006,186.449997,322.0,70.68,515.0,120.650002,9.07,130.649994,323.399994
2020-03-30,16.639999,36.779999,48.735001000000004,9.228,15.885,7.998,424.10000599999995,2975.0,33.009997999999996,131.949997,34.25,41.330002,393.799988,99.800003,77.800003,665.799988,52.099998,308.799988,207.699997,2250.0,157.949997,172.5,188.649994,323.399994,70.300003,536.0,123.5,9.064,127.349998,332.399994
2020-03-31,17.004998999999998,38.139998999999996,49.330002,9.54,16.264999,8.0,426.0,2995.0,33.029999,132.850006,35.360001000000004,41.84,402.200012,99.449997,79.849998,669.599976,53.060001,314.049988,212.399994,2242.0,159.949997,174.399994,193.449997,329.399994,74.559998,520.200012,126.900002,9.046,133.75,343.399994
2020-04-01,16.264999,35.77,49.169998,8.67,15.59,7.562,412.0,2908.0,31.049999,139.850006,34.549999,41.799999,395.399994,99.839996,78.900002,655.0,50.400002,318.799988,213.399994,2215.0,156.25,167.100006,185.550003,311.700012,69.58000200000001,522.799988,120.699997,8.632,133.0,330.100006
2020-04-02,16.465,36.290001000000004,47.580002,8.82,15.515,7.714,412.700012,2985.0,30.91,135.899994,34.52,41.389998999999996,391.299988,101.08000200000001,80.779999,645.0,50.82,322.700012,207.5,2220.0,152.100006,163.0,188.100006,311.100006,71.5,530.200012,112.0,8.788,133.5,333.200012
2020-04-03,16.219998999999998,35.369999,48.380001,7.822,15.395,7.626,402.0,2995.0,31.24,134.050003,34.32,42.09,401.700012,102.360001,81.650002,650.400024,49.959998999999996,322.700012,208.300003,2230.0,154.199997,156.050003,182.350006,305.600006,71.18,531.799988,108.599998,8.656,133.399994,303.200012
2020-04-06,17.08,37.080002,51.099998,8.35,16.1,8.052,404.0,3014.0,33.849998,138.449997,36.369999,43.77,400.600006,103.959999,83.300003,683.0,52.419998,326.299988,209.899994,2228.0,158.25,163.850006,195.699997,322.299988,74.040001,532.0,109.849998,9.234,137.0,307.5
2020-04-07,17.605,39.389998999999996,49.959998999999996,8.776,16.905001000000002,8.322,408.399994,3138.0,35.25,142.25,37.310001,42.959998999999996,404.799988,103.900002,82.800003,713.0,55.240002000000004,316.100006,212.899994,2248.0,162.800003,170.850006,202.600006,336.299988,76.82,546.599976,114.349998,9.494,140.199997,315.700012
2020-04-08,17.205,38.970001,49.77,9.1,17.465,8.16,411.899994,3079.0,34.490002000000004,144.600006,36.59,42.959998999999996,401.700012,104.199997,82.449997,714.0,54.419998,312.450012,211.600006,2223.0,162.75,175.0,201.800003,334.0,75.599998,519.599976,116.949997,9.266,141.0,313.799988
2020-04-09,17.6,39.709998999999996,50.799999,10.065,18.040001,8.618,406.899994,3071.0,35.610001000000004,139.199997,37.650002,42.799999,399.299988,102.220001,82.120003,751.200012,54.439999,308.700012,212.69999700000002,2240.0,167.600006,177.199997,200.899994,342.5,78.120003,517.0,117.900002,9.676,143.0,319.399994
2020-04-14,17.605,39.540001000000004,50.52,10.315,18.43,8.402,411.799988,3220.0,35.310001,139.300003,37.389998999999996,44.0,411.600006,103.459999,82.800003,762.200012,55.580002,314.950012,219.399994,2254.0,168.0,178.5,203.800003,339.399994,78.139999,522.0,120.0,9.48,145.899994,319.100006
2020-04-15,16.735001,37.240002000000004,48.759997999999996,9.142,17.540001,7.826,400.799988,3135.0,33.59,139.25,35.57,43.799999,401.399994,103.279999,82.220001,721.0,53.540001000000004,311.0,216.0,2210.0,160.949997,170.0,192.0,324.899994,75.260002,515.0,113.0,9.052,139.600006,302.100006
2020-04-16,16.59,37.34,49.360001000000004,9.298,17.42,7.63,400.200012,3210.0,32.939999,139.949997,35.610001000000004,44.080002,408.799988,104.58000200000001,84.599998,713.400024,53.82,320.899994,217.100006,2225.0,158.75,172.449997,192.800003,321.200012,75.459999,519.799988,112.199997,8.864,140.699997,300.600006
2020-04-17,16.98,41.23,50.200001,9.914,17.85,7.926,411.799988,3214.0,35.09,140.800003,37.0,44.540001000000004,407.700012,106.040001,86.0,736.200012,55.139998999999996,326.850006,226.399994,2263.0,160.550003,175.199997,198.550003,328.399994,77.220001,517.599976,118.900002,9.27,140.949997,303.200012
2020-04-20,17.190001000000002,42.009997999999996,51.759997999999996,10.1,18.215,7.976,409.399994,3290.0,35.459998999999996,141.350006,36.919998,45.240002000000004,424.60000599999995,108.360001,87.699997,742.799988,55.52,334.5,227.80000299999998,2283.0,160.600006,178.399994,197.399994,332.399994,78.699997,520.799988,124.25,9.436,142.699997,305.200012
2020-04-21,16.51,41.330002,49.75,9.42,17.764999,7.632,397.399994,3282.0,34.029999,137.899994,35.889998999999996,44.73,418.0,104.699997,85.82,722.599976,53.400002,335.700012,221.69999700000002,2235.0,164.600006,174.899994,188.399994,323.200012,70.360001,511.200012,120.050003,8.994,141.699997,295.0
2020-04-22,16.549999,38.529999,50.82,10.1,17.735001,7.704,406.799988,3320.0,34.509997999999996,140.649994,36.07,45.490002000000004,422.60000599999995,106.199997,86.550003,721.599976,52.66,344.649994,220.0,2205.0,163.649994,175.800003,185.800003,320.100006,68.360001,519.200012,121.050003,8.98,145.800003,293.0
2020-04-23,16.805,39.450001,52.099998,10.685,17.93,7.88,408.399994,3260.0,34.869999,140.600006,36.52,45.68,418.200012,104.699997,86.459999,727.0,53.34,345.549988,220.19999700000002,2214.0,161.75,176.800003,189.600006,322.399994,67.82,513.599976,119.449997,9.204,146.199997,288.899994
2020-04-24,16.815001000000002,39.009997999999996,51.34,10.22,17.85,7.746,403.0,3262.0,34.009997999999996,140.100006,36.25,45.900002,424.799988,106.559998,85.970001,718.799988,52.240002000000004,347.450012,216.0,2181.0,161.0,175.5,183.800003,322.5,67.480003,511.0,118.849998,9.096,145.75,287.0
2020-04-27,17.365,39.720001,52.52,10.325,17.85,8.1,414.0,3256.0,35.82,136.449997,37.599998,46.599998,428.60000599999995,104.199997,88.029999,737.200012,54.34,349.5,221.0,2206.0,162.350006,177.350006,190.449997,338.700012,69.879997,514.799988,121.199997,9.472,147.050003,297.799988
2020-04-28,18.285,41.049999,52.34,10.7,18.225,8.688,423.0,3261.0,37.32,135.399994,39.029999,46.080002,431.0,104.099998,86.75,746.799988,55.580002,352.75,219.0,2255.0,161.550003,182.699997,196.899994,353.700012,72.160004,519.799988,122.0,10.14,144.550003,314.799988
2020-04-29,18.735001,42.91,52.040001000000004,13.31,18.83,9.206,422.700012,3243.0,39.669998,139.0,40.450001,46.869999,428.299988,102.980003,85.059998,774.799988,56.220001,341.850006,219.19999700000002,2263.0,161.699997,179.0,203.399994,363.899994,73.739998,519.0,127.199997,10.79,146.100006,319.799988
2020-04-30,18.325001,42.310001,50.939999,12.57,17.865,8.726,433.10000599999995,3233.0,37.84,138.050003,40.040001000000004,46.509997999999996,421.39999400000005,101.900002,82.260002,759.799988,54.82,335.450012,214.5,2185.0,159.699997,174.300003,193.149994,341.899994,69.660004,501.799988,125.599998,10.34,145.050003,307.299988
2020-05-04,17.34,40.82,48.099998,12.67,16.995001000000002,8.196,409.799988,3198.0,35.98,131.649994,38.139998999999996,46.509997999999996,435.0,99.809998,80.550003,733.400024,52.459998999999996,337.600006,209.5,2090.0,157.5,173.550003,183.199997,324.100006,65.400002,494.0,120.25,9.752,138.550003,290.0
2020-05-05,17.67,40.869999,50.580002,13.14,17.305,8.116,414.700012,3225.0,36.450001,132.5,38.080002,46.959998999999996,439.39999400000005,101.82,82.440002,750.799988,53.540001000000004,340.450012,210.69999700000002,2096.0,161.050003,181.149994,182.899994,324.100006,65.620003,497.0,123.050003,9.498,149.800003,292.0
2020-05-06,17.35,39.779999,50.299999,13.695,17.25,7.998,419.5,3247.0,36.950001,133.949997,38.23,47.919998,439.89999400000005,102.779999,83.629997,766.0,53.439999,347.100006,210.0,2107.0,164.5,186.050003,181.100006,324.399994,65.400002,492.60000599999995,128.449997,9.362,150.5,290.299988
2020-05-07,17.5,40.98,52.32,14.495,17.504998999999998,8.184,422.89999400000005,3288.0,37.77,134.649994,39.150002,48.110001000000004,440.299988,103.779999,83.18,794.599976,54.68,342.0,210.0,2141.0,164.25,188.149994,184.25,334.799988,66.68,488.200012,130.300003,9.616,153.100006,291.0
2020-05-08,17.76,41.639998999999996,52.68,14.66,17.885,8.154,432.700012,3322.0,37.580002,136.800003,39.650002,49.09,445.799988,105.0,82.690002,788.400024,55.759997999999996,341.25,214.19999700000002,2180.0,166.75,186.699997,187.149994,333.0,66.400002,500.0,132.050003,9.618,152.850006,291.299988
2020-05-11,17.764999,41.099998,52.400002,14.08,17.695,7.956,434.0,3326.0,36.860001000000004,137.100006,39.049999,48.939999,448.799988,105.58000200000001,83.650002,787.0,55.720001,344.75,214.0,2163.0,166.0,191.350006,182.800003,330.0,65.959999,497.299988,131.449997,9.482,154.5,290.799988
2020-05-12,17.83,41.18,52.860001000000004,14.22,17.66,7.894,439.10000599999995,3366.0,36.34,136.800003,38.639998999999996,51.32,455.0,106.18,83.82,778.0,55.900002,348.600006,214.100006,2175.0,166.0,191.75,185.449997,330.5,65.480003,501.39999400000005,130.050003,9.446,153.800003,289.600006
2020-05-13,17.514999,40.330002,55.439999,12.98,17.014999,7.542,431.10000599999995,3390.0,34.860001000000004,133.149994,38.080002,52.380001,459.5,105.360001,83.099998,755.400024,52.98,349.899994,214.0,2143.0,164.0,187.949997,175.600006,316.299988,62.0,505.60000599999995,129.5,9.21,152.199997,277.5
2020-05-14,16.82,38.650002,54.380001,12.505,16.424999,7.464,423.0,3321.0,34.040001000000004,130.350006,37.5,50.84,443.10000599999995,103.139999,81.0,721.0,52.34,347.799988,207.5,2065.0,161.199997,180.25,173.25,307.200012,60.259997999999996,493.89999400000005,123.050003,9.02,147.300003,277.299988
2020-05-15,17.084999,39.240002000000004,54.560001,12.69,16.545,7.404,429.60000599999995,3306.0,34.779999,133.25,35.459998999999996,51.439999,448.89999400000005,103.879997,81.160004,729.599976,51.299999,354.049988,212.100006,2077.0,162.149994,184.699997,172.350006,306.700012,59.459998999999996,490.299988,126.949997,8.97,147.100006,276.200012
2020-05-18,18.110001,42.610001000000004,58.240002000000004,13.605,17.26,8.15,448.700012,3400.0,36.939999,137.949997,37.34,53.0,464.799988,105.08000200000001,82.550003,749.0,54.139998999999996,351.549988,214.5,2174.0,165.949997,194.949997,178.800003,322.100006,62.959998999999996,501.60000599999995,131.699997,9.586,145.25,289.200012
2020-05-19,18.35,42.869999,58.68,13.375,17.129998999999998,8.224,457.0,3407.0,38.799999,137.949997,37.459998999999996,54.400002,467.60000599999995,105.440002,82.809998,760.799988,54.66,348.25,217.0,2183.0,172.050003,203.800003,181.25,322.799988,62.200001,486.10000599999995,136.149994,9.704,148.5,288.5
2020-05-20,18.469998999999998,43.07,59.98,13.74,17.33,8.232,463.299988,3478.0,38.799999,141.75,37.459998999999996,54.98,480.0,104.91999799999999,82.959999,781.799988,54.419998,347.600006,220.399994,2201.0,175.850006,207.600006,181.949997,323.600006,62.259997999999996,491.0,140.199997,9.742,148.550003,285.0
2020-05-22,18.24,42.419998,59.560001,13.375,17.07,7.98,457.0,3433.0,37.68,137.149994,36.900002,54.779999,482.60000599999995,102.959999,82.18,770.799988,52.16,346.899994,218.19999700000002,2201.0,177.0,203.899994,179.199997,315.700012,61.900002,492.89999400000005,138.0,9.506,146.550003,285.899994
2020-05-25,18.66,44.07,60.700001,13.575,17.315001000000002,8.144,467.700012,3429.0,39.049999,139.25,37.98,56.139998999999996,500.799988,103.82,83.110001,769.799988,53.5,349.0,221.0,2223.0,179.449997,212.30000299999998,181.350006,322.200012,63.080002,492.700012,142.149994,9.638,152.100006,292.899994
