:TYPE	id:START_ID(organisation_id)	interessengruppe_id:END_ID(interessengruppe_id)
GEHOERT_ZU	1941	107
GEHOERT_ZU	1942	29
GEHOERT_ZU	1943	26
GEHOERT_ZU	1944	61
GEHOERT_ZU	1945	33
GEHOERT_ZU	1946	143
GEHOERT_ZU	1947	23
GEHOERT_ZU	1948	107
GEHOERT_ZU	1949	19
GEHOERT_ZU	1950	19
GEHOERT_ZU	1951	16
GEHOERT_ZU	1952	79
GEHOERT_ZU	1953	66
GEHOERT_ZU	1954	105
GEHOERT_ZU	1955	20
GEHOERT_ZU	1956	60
GEHOERT_ZU	1957	16
GEHOERT_ZU	1958	23
GEHOERT_ZU	1959	18
GEHOERT_ZU	1960	121
GEHOERT_ZU	1961	46
GEHOERT_ZU	1962	19
GEHOERT_ZU	1963	18
GEHOERT_ZU	1964	23
GEHOERT_ZU	1965	69
GEHOERT_ZU	1966	19
GEHOERT_ZU	1967	78
GEHOERT_ZU	1968	60
GEHOERT_ZU	1969	60
GEHOERT_ZU	1970	56
GEHOERT_ZU	1971	53
GEHOERT_ZU	1972	23
GEHOERT_ZU	1973	23
GEHOERT_ZU	1974	59
GEHOERT_ZU	1975	59
GEHOERT_ZU	1976	58
GEHOERT_ZU	1977	58
GEHOERT_ZU	1978	58
GEHOERT_ZU	1979	58
GEHOERT_ZU	1980	55
GEHOERT_ZU	1981	58
GEHOERT_ZU	1982	20
GEHOERT_ZU	1983	20
GEHOERT_ZU	1984	20
GEHOERT_ZU	1986	48
GEHOERT_ZU	1987	48
GEHOERT_ZU	1988	23
GEHOERT_ZU	1989	19
GEHOERT_ZU	1990	103
GEHOERT_ZU	1991	87
GEHOERT_ZU	1992	29
GEHOERT_ZU	1993	31
GEHOERT_ZU	1994	51
GEHOERT_ZU	1995	107
GEHOERT_ZU	1996	33
GEHOERT_ZU	1997	57
GEHOERT_ZU	1998	100
GEHOERT_ZU	1999	146
GEHOERT_ZU	2001	103
GEHOERT_ZU	2002	103
GEHOERT_ZU	2003	20
GEHOERT_ZU	2004	20
GEHOERT_ZU	2005	19
GEHOERT_ZU	2006	44
GEHOERT_ZU	2007	103
GEHOERT_ZU	2008	12
GEHOERT_ZU	2009	66
GEHOERT_ZU	2010	66
GEHOERT_ZU	2011	65
GEHOERT_ZU	2012	4
GEHOERT_ZU	2013	50
GEHOERT_ZU	2014	44
GEHOERT_ZU	2015	100
GEHOERT_ZU	2016	42
GEHOERT_ZU	2017	8
GEHOERT_ZU	2018	42
GEHOERT_ZU	2019	12
GEHOERT_ZU	2020	100
GEHOERT_ZU	2021	100
GEHOERT_ZU	2022	13
GEHOERT_ZU	2023	94
GEHOERT_ZU	2024	13
GEHOERT_ZU	2025	100
GEHOERT_ZU	2026	13
GEHOERT_ZU	2027	100
GEHOERT_ZU	2028	13
GEHOERT_ZU	2029	29
GEHOERT_ZU	2030	29
GEHOERT_ZU	2031	107
GEHOERT_ZU	2032	107
GEHOERT_ZU	2033	107
GEHOERT_ZU	2034	107
GEHOERT_ZU	2036	107
GEHOERT_ZU	2037	107
GEHOERT_ZU	2038	107
GEHOERT_ZU	2039	132
GEHOERT_ZU	2040	107
GEHOERT_ZU	2041	69
GEHOERT_ZU	2042	107
GEHOERT_ZU	2043	123
GEHOERT_ZU	2044	123
GEHOERT_ZU	2045	123
GEHOERT_ZU	2046	101
GEHOERT_ZU	2047	108
GEHOERT_ZU	2048	102
GEHOERT_ZU	2049	12
GEHOERT_ZU	2050	19
GEHOERT_ZU	2051	47
GEHOERT_ZU	2052	48
GEHOERT_ZU	2053	48
GEHOERT_ZU	2054	19
GEHOERT_ZU	2056	47
GEHOERT_ZU	2057	42
GEHOERT_ZU	2058	85
GEHOERT_ZU	2059	42
GEHOERT_ZU	2060	25
GEHOERT_ZU	2061	99
GEHOERT_ZU	2062	89
GEHOERT_ZU	2063	42
GEHOERT_ZU	2064	60
GEHOERT_ZU	2066	85
GEHOERT_ZU	2067	85
GEHOERT_ZU	2068	39
GEHOERT_ZU	2069	85
GEHOERT_ZU	2070	57
GEHOERT_ZU	2071	18
GEHOERT_ZU	2072	18
GEHOERT_ZU	2073	18
GEHOERT_ZU	2074	33
GEHOERT_ZU	2075	1
GEHOERT_ZU	2076	16
GEHOERT_ZU	2077	29
GEHOERT_ZU	2078	16
GEHOERT_ZU	2079	29
GEHOERT_ZU	2080	123
GEHOERT_ZU	2081	29
GEHOERT_ZU	2082	122
GEHOERT_ZU	2083	29
GEHOERT_ZU	2084	14
GEHOERT_ZU	2085	51
GEHOERT_ZU	2086	48
GEHOERT_ZU	2087	72
GEHOERT_ZU	2088	148
GEHOERT_ZU	2089	148
GEHOERT_ZU	2090	71
GEHOERT_ZU	2091	40
GEHOERT_ZU	2092	148
GEHOERT_ZU	2093	71
GEHOERT_ZU	2094	143
GEHOERT_ZU	2096	70
GEHOERT_ZU	2097	146
GEHOERT_ZU	2098	26
GEHOERT_ZU	2099	85
GEHOERT_ZU	2100	23
GEHOERT_ZU	2101	58
GEHOERT_ZU	2102	19
GEHOERT_ZU	2103	19
GEHOERT_ZU	2105	19
GEHOERT_ZU	2106	19
GEHOERT_ZU	2107	19
GEHOERT_ZU	2108	19
GEHOERT_ZU	2109	19
GEHOERT_ZU	2110	16
GEHOERT_ZU	2111	27
GEHOERT_ZU	2112	16
GEHOERT_ZU	2113	19
GEHOERT_ZU	2114	16
GEHOERT_ZU	2115	16
GEHOERT_ZU	2116	129
GEHOERT_ZU	2117	19
GEHOERT_ZU	2118	23
GEHOERT_ZU	2119	23
GEHOERT_ZU	2120	102
GEHOERT_ZU	2121	43
GEHOERT_ZU	2122	1
GEHOERT_ZU	2123	47
GEHOERT_ZU	2124	97
GEHOERT_ZU	2126	128
GEHOERT_ZU	2127	54
GEHOERT_ZU	2128	38
GEHOERT_ZU	2129	59
GEHOERT_ZU	2130	12
GEHOERT_ZU	2131	35
GEHOERT_ZU	2132	35
GEHOERT_ZU	2133	10
GEHOERT_ZU	2134	128
GEHOERT_ZU	2136	10
GEHOERT_ZU	2137	10
GEHOERT_ZU	2138	23
GEHOERT_ZU	2139	18
GEHOERT_ZU	2140	54
GEHOERT_ZU	2141	123
GEHOERT_ZU	2142	57
GEHOERT_ZU	2143	57
GEHOERT_ZU	2144	135
GEHOERT_ZU	2145	12
GEHOERT_ZU	2146	23
GEHOERT_ZU	2147	59
GEHOERT_ZU	2148	18
GEHOERT_ZU	2149	57
GEHOERT_ZU	2150	57
GEHOERT_ZU	2151	20
GEHOERT_ZU	2152	63
GEHOERT_ZU	2153	12
GEHOERT_ZU	2154	16
GEHOERT_ZU	2155	16
GEHOERT_ZU	2156	38
GEHOERT_ZU	2157	6
GEHOERT_ZU	2158	19
GEHOERT_ZU	2159	44
GEHOERT_ZU	2160	12
GEHOERT_ZU	2162	25
GEHOERT_ZU	2163	19
GEHOERT_ZU	2165	54
GEHOERT_ZU	2166	71
GEHOERT_ZU	2167	120
GEHOERT_ZU	2168	44
GEHOERT_ZU	2169	44
GEHOERT_ZU	2170	67
GEHOERT_ZU	2171	5
GEHOERT_ZU	2172	5
GEHOERT_ZU	2173	5
GEHOERT_ZU	2174	5
GEHOERT_ZU	2175	71
GEHOERT_ZU	2176	10
GEHOERT_ZU	2177	40
GEHOERT_ZU	2178	70
GEHOERT_ZU	2179	36
GEHOERT_ZU	2180	36
GEHOERT_ZU	2181	16
GEHOERT_ZU	2182	78
GEHOERT_ZU	2183	116
GEHOERT_ZU	2184	60
GEHOERT_ZU	2185	60
GEHOERT_ZU	2186	60
GEHOERT_ZU	2187	33
GEHOERT_ZU	2188	15
GEHOERT_ZU	2189	117
GEHOERT_ZU	2190	117
GEHOERT_ZU	2191	23
GEHOERT_ZU	2192	85
GEHOERT_ZU	2193	40
GEHOERT_ZU	2194	81
GEHOERT_ZU	2196	10
GEHOERT_ZU	2197	10
GEHOERT_ZU	2198	4
GEHOERT_ZU	2199	10
GEHOERT_ZU	2200	60
GEHOERT_ZU	2201	60
GEHOERT_ZU	2202	13
GEHOERT_ZU	2203	13
GEHOERT_ZU	2205	13
GEHOERT_ZU	2206	18
GEHOERT_ZU	2208	18
GEHOERT_ZU	2210	108
GEHOERT_ZU	2211	108
GEHOERT_ZU	2212	92
GEHOERT_ZU	2213	63
GEHOERT_ZU	2214	12
GEHOERT_ZU	2215	57
GEHOERT_ZU	2216	85
GEHOERT_ZU	2217	53
GEHOERT_ZU	2218	85
GEHOERT_ZU	2219	29
GEHOERT_ZU	2220	27
GEHOERT_ZU	2221	66
GEHOERT_ZU	2222	85
GEHOERT_ZU	2223	31
GEHOERT_ZU	2224	23
GEHOERT_ZU	2225	48
GEHOERT_ZU	2226	103
GEHOERT_ZU	2227	20
GEHOERT_ZU	2228	20
GEHOERT_ZU	2229	3
GEHOERT_ZU	2230	105
GEHOERT_ZU	2231	103
GEHOERT_ZU	2232	103
GEHOERT_ZU	2233	23
GEHOERT_ZU	2234	65
GEHOERT_ZU	2235	42
GEHOERT_ZU	2236	6
GEHOERT_ZU	2237	53
GEHOERT_ZU	2238	18
GEHOERT_ZU	2239	3
GEHOERT_ZU	2240	4
GEHOERT_ZU	2241	3
GEHOERT_ZU	2242	88
GEHOERT_ZU	2243	18
GEHOERT_ZU	2244	116
GEHOERT_ZU	2245	116
GEHOERT_ZU	2246	116
GEHOERT_ZU	2247	63
GEHOERT_ZU	2248	116
GEHOERT_ZU	2249	13
GEHOERT_ZU	2250	26
GEHOERT_ZU	2251	20
GEHOERT_ZU	2252	14
GEHOERT_ZU	2253	71
GEHOERT_ZU	2254	23
GEHOERT_ZU	2255	60
GEHOERT_ZU	2256	141
GEHOERT_ZU	2257	85
GEHOERT_ZU	2258	18
GEHOERT_ZU	2259	59
GEHOERT_ZU	2260	74
GEHOERT_ZU	2261	51
GEHOERT_ZU	2262	19
GEHOERT_ZU	2263	51
GEHOERT_ZU	2264	18
GEHOERT_ZU	2265	58
GEHOERT_ZU	2266	51
GEHOERT_ZU	2267	85
GEHOERT_ZU	2268	18
GEHOERT_ZU	2269	33
GEHOERT_ZU	2270	60
GEHOERT_ZU	2271	129
GEHOERT_ZU	2272	52
GEHOERT_ZU	2273	98
GEHOERT_ZU	2274	12
GEHOERT_ZU	2275	26
GEHOERT_ZU	2276	26
GEHOERT_ZU	2277	52
GEHOERT_ZU	2278	19
GEHOERT_ZU	2279	12
GEHOERT_ZU	2280	12
GEHOERT_ZU	2281	121
GEHOERT_ZU	2282	121
GEHOERT_ZU	2283	5
GEHOERT_ZU	2284	16
GEHOERT_ZU	2285	16
GEHOERT_ZU	2286	18
GEHOERT_ZU	2287	19
GEHOERT_ZU	2288	25
GEHOERT_ZU	2289	52
GEHOERT_ZU	2290	52
GEHOERT_ZU	2291	32
GEHOERT_ZU	2292	3
GEHOERT_ZU	2293	2
GEHOERT_ZU	2294	2
GEHOERT_ZU	2295	73
GEHOERT_ZU	2296	101
GEHOERT_ZU	2297	10
GEHOERT_ZU	2298	20
GEHOERT_ZU	2299	13
GEHOERT_ZU	2300	12
GEHOERT_ZU	2301	3
GEHOERT_ZU	2302	103
GEHOERT_ZU	2303	103
GEHOERT_ZU	2304	56
GEHOERT_ZU	2305	33
GEHOERT_ZU	2309	88
GEHOERT_ZU	2310	89
GEHOERT_ZU	2311	26
GEHOERT_ZU	2312	126
GEHOERT_ZU	2316	139
GEHOERT_ZU	2321	13
GEHOERT_ZU	2322	33
GEHOERT_ZU	2323	26
GEHOERT_ZU	2326	126
GEHOERT_ZU	2327	3
GEHOERT_ZU	2328	44
GEHOERT_ZU	2329	139
GEHOERT_ZU	2330	26
GEHOERT_ZU	2331	4
GEHOERT_ZU	2333	3
GEHOERT_ZU	2334	3
GEHOERT_ZU	2335	29
GEHOERT_ZU	2336	139
GEHOERT_ZU	2337	4
GEHOERT_ZU	2338	19
GEHOERT_ZU	2339	60
GEHOERT_ZU	2340	14
GEHOERT_ZU	2341	29
GEHOERT_ZU	2342	14
GEHOERT_ZU	2343	29
GEHOERT_ZU	2344	29
GEHOERT_ZU	2345	23
GEHOERT_ZU	2346	56
GEHOERT_ZU	2347	56
GEHOERT_ZU	2349	63
GEHOERT_ZU	2350	12
GEHOERT_ZU	2351	23
GEHOERT_ZU	2353	59
GEHOERT_ZU	2354	56
GEHOERT_ZU	2355	19
GEHOERT_ZU	2356	19
GEHOERT_ZU	2357	82
GEHOERT_ZU	2358	19
GEHOERT_ZU	2359	19
GEHOERT_ZU	2360	20
GEHOERT_ZU	2362	20
GEHOERT_ZU	2363	20
GEHOERT_ZU	2364	132
GEHOERT_ZU	2365	63
GEHOERT_ZU	2366	18
GEHOERT_ZU	2367	19
GEHOERT_ZU	2368	41
GEHOERT_ZU	2369	26
GEHOERT_ZU	2370	41
GEHOERT_ZU	2371	125
GEHOERT_ZU	2372	107
GEHOERT_ZU	2373	12
GEHOERT_ZU	2374	12
GEHOERT_ZU	2375	125
GEHOERT_ZU	2376	125
GEHOERT_ZU	2377	125
GEHOERT_ZU	2378	125
GEHOERT_ZU	2379	35
GEHOERT_ZU	2381	23
GEHOERT_ZU	2382	125
GEHOERT_ZU	2383	125
GEHOERT_ZU	2384	35
GEHOERT_ZU	2385	56
GEHOERT_ZU	2386	90
GEHOERT_ZU	2387	32
GEHOERT_ZU	2388	33
GEHOERT_ZU	2389	132
GEHOERT_ZU	2390	16
GEHOERT_ZU	2391	33
GEHOERT_ZU	2392	60
GEHOERT_ZU	2393	12
GEHOERT_ZU	2394	79
GEHOERT_ZU	2395	44
GEHOERT_ZU	2396	10
GEHOERT_ZU	2397	44
GEHOERT_ZU	2398	128
GEHOERT_ZU	2399	35
GEHOERT_ZU	2400	128
GEHOERT_ZU	2401	12
GEHOERT_ZU	2402	27
GEHOERT_ZU	2403	54
GEHOERT_ZU	2404	87
GEHOERT_ZU	2405	107
GEHOERT_ZU	2406	63
GEHOERT_ZU	2407	102
GEHOERT_ZU	2408	12
GEHOERT_ZU	2409	19
GEHOERT_ZU	2410	12
GEHOERT_ZU	2411	32
GEHOERT_ZU	2412	20
GEHOERT_ZU	2413	28
GEHOERT_ZU	2414	66
GEHOERT_ZU	2415	12
GEHOERT_ZU	2416	6
GEHOERT_ZU	2417	6
GEHOERT_ZU	2418	4
GEHOERT_ZU	2419	4
GEHOERT_ZU	2423	32
GEHOERT_ZU	2424	86
GEHOERT_ZU	2425	135
GEHOERT_ZU	2426	3
GEHOERT_ZU	2427	85
GEHOERT_ZU	2428	70
GEHOERT_ZU	2429	106
GEHOERT_ZU	2430	74
GEHOERT_ZU	2431	68
GEHOERT_ZU	2432	60
GEHOERT_ZU	2433	23
GEHOERT_ZU	2434	4
GEHOERT_ZU	2435	66
GEHOERT_ZU	2436	40
GEHOERT_ZU	2437	23
GEHOERT_ZU	2438	19
GEHOERT_ZU	2439	18
GEHOERT_ZU	2440	60
GEHOERT_ZU	2441	69
GEHOERT_ZU	2442	82
GEHOERT_ZU	2443	38
GEHOERT_ZU	2444	38
GEHOERT_ZU	2445	92
GEHOERT_ZU	2446	133
GEHOERT_ZU	2448	43
GEHOERT_ZU	2449	98
GEHOERT_ZU	2451	54
GEHOERT_ZU	2452	53
GEHOERT_ZU	2453	35
GEHOERT_ZU	2454	20
GEHOERT_ZU	2455	20
GEHOERT_ZU	2456	79
GEHOERT_ZU	2457	33
GEHOERT_ZU	2459	51
GEHOERT_ZU	2460	43
GEHOERT_ZU	2461	41
GEHOERT_ZU	2462	14
GEHOERT_ZU	2464	143
GEHOERT_ZU	2466	23
GEHOERT_ZU	2467	33
GEHOERT_ZU	2468	27
GEHOERT_ZU	2469	5
GEHOERT_ZU	2470	47
GEHOERT_ZU	2471	47
GEHOERT_ZU	2472	19
GEHOERT_ZU	2473	92
GEHOERT_ZU	2474	19
GEHOERT_ZU	2475	44
GEHOERT_ZU	2476	58
GEHOERT_ZU	2477	54
GEHOERT_ZU	2478	20
GEHOERT_ZU	2479	65
GEHOERT_ZU	2480	63
GEHOERT_ZU	2481	42
GEHOERT_ZU	2482	25
GEHOERT_ZU	2483	35
GEHOERT_ZU	2484	23
GEHOERT_ZU	2485	18
GEHOERT_ZU	2486	35
GEHOERT_ZU	2487	23
GEHOERT_ZU	2488	12
GEHOERT_ZU	2489	18
GEHOERT_ZU	2490	120
GEHOERT_ZU	2491	120
GEHOERT_ZU	2492	70
GEHOERT_ZU	2493	40
GEHOERT_ZU	2494	33
GEHOERT_ZU	2495	116
GEHOERT_ZU	2496	44
GEHOERT_ZU	2497	88
GEHOERT_ZU	2498	6
GEHOERT_ZU	2499	52
GEHOERT_ZU	2500	32
GEHOERT_ZU	2501	16
GEHOERT_ZU	2502	26
GEHOERT_ZU	2503	56
GEHOERT_ZU	2504	12
GEHOERT_ZU	2505	52
GEHOERT_ZU	2506	23
GEHOERT_ZU	2507	116
GEHOERT_ZU	2508	70
GEHOERT_ZU	2509	89
GEHOERT_ZU	2510	20
GEHOERT_ZU	2511	20
GEHOERT_ZU	2512	41
GEHOERT_ZU	2513	79
GEHOERT_ZU	2514	4
GEHOERT_ZU	2515	14
GEHOERT_ZU	2516	21
GEHOERT_ZU	2517	67
GEHOERT_ZU	2518	44
GEHOERT_ZU	2519	24
GEHOERT_ZU	2520	106
GEHOERT_ZU	2521	106
GEHOERT_ZU	2522	41
GEHOERT_ZU	2528	63
GEHOERT_ZU	2529	54
GEHOERT_ZU	2530	48
GEHOERT_ZU	2531	38
GEHOERT_ZU	2533	56
GEHOERT_ZU	2534	56
GEHOERT_ZU	2535	54
GEHOERT_ZU	2536	36
GEHOERT_ZU	2537	36
GEHOERT_ZU	2538	36
GEHOERT_ZU	2539	36
GEHOERT_ZU	2540	72
GEHOERT_ZU	2541	103
GEHOERT_ZU	2542	13
GEHOERT_ZU	2543	18
GEHOERT_ZU	2544	13
GEHOERT_ZU	2545	66
GEHOERT_ZU	2546	15
GEHOERT_ZU	2547	71
GEHOERT_ZU	2548	71
GEHOERT_ZU	2549	18
GEHOERT_ZU	2550	140
GEHOERT_ZU	2551	66
GEHOERT_ZU	2552	122
GEHOERT_ZU	2553	122
GEHOERT_ZU	2554	122
GEHOERT_ZU	2555	85
GEHOERT_ZU	2556	12
GEHOERT_ZU	2557	85
GEHOERT_ZU	2558	12
GEHOERT_ZU	2559	102
GEHOERT_ZU	2560	12
GEHOERT_ZU	2561	66
GEHOERT_ZU	2562	65
GEHOERT_ZU	2563	49
GEHOERT_ZU	2564	31
GEHOERT_ZU	2565	18
GEHOERT_ZU	2566	8
GEHOERT_ZU	2567	2
GEHOERT_ZU	2568	121
GEHOERT_ZU	2569	41
GEHOERT_ZU	2570	32
GEHOERT_ZU	2571	18
GEHOERT_ZU	2572	4
GEHOERT_ZU	2573	41
GEHOERT_ZU	2575	41
GEHOERT_ZU	2576	33
GEHOERT_ZU	2577	33
GEHOERT_ZU	2578	14
GEHOERT_ZU	2579	67
GEHOERT_ZU	2580	63
GEHOERT_ZU	2581	27
GEHOERT_ZU	2582	42
GEHOERT_ZU	2583	42
GEHOERT_ZU	2584	54
GEHOERT_ZU	2585	54
GEHOERT_ZU	2586	35
GEHOERT_ZU	2588	5
GEHOERT_ZU	2589	78
GEHOERT_ZU	2590	38
GEHOERT_ZU	2591	19
GEHOERT_ZU	2592	132
GEHOERT_ZU	2593	32
GEHOERT_ZU	2594	135
GEHOERT_ZU	2595	28
GEHOERT_ZU	2597	42
GEHOERT_ZU	2598	41
GEHOERT_ZU	2599	32
GEHOERT_ZU	2600	41
GEHOERT_ZU	2601	23
GEHOERT_ZU	2602	116
GEHOERT_ZU	2603	47
GEHOERT_ZU	2605	21
GEHOERT_ZU	2606	111
GEHOERT_ZU	2607	146
GEHOERT_ZU	2608	30
GEHOERT_ZU	2609	25
GEHOERT_ZU	2610	52
GEHOERT_ZU	2611	7
GEHOERT_ZU	2612	60
GEHOERT_ZU	2613	51
GEHOERT_ZU	2614	12
GEHOERT_ZU	2615	51
GEHOERT_ZU	2616	12
GEHOERT_ZU	2617	52
GEHOERT_ZU	2618	48
GEHOERT_ZU	2619	52
GEHOERT_ZU	2620	52
GEHOERT_ZU	2621	107
GEHOERT_ZU	2622	47
GEHOERT_ZU	2623	65
GEHOERT_ZU	2624	58
GEHOERT_ZU	2625	5
GEHOERT_ZU	2626	36
GEHOERT_ZU	2628	32
GEHOERT_ZU	2629	52
GEHOERT_ZU	2630	52
GEHOERT_ZU	2631	18
GEHOERT_ZU	2632	96
GEHOERT_ZU	2633	19
GEHOERT_ZU	2635	136
GEHOERT_ZU	2636	19
GEHOERT_ZU	2637	28
GEHOERT_ZU	2638	66
GEHOERT_ZU	2639	63
GEHOERT_ZU	2640	63
GEHOERT_ZU	2641	20
GEHOERT_ZU	2642	25
GEHOERT_ZU	2643	4
GEHOERT_ZU	2644	8
GEHOERT_ZU	2645	4
GEHOERT_ZU	2646	51
GEHOERT_ZU	2647	138
GEHOERT_ZU	2649	106
GEHOERT_ZU	2650	58
GEHOERT_ZU	2651	89
GEHOERT_ZU	2652	58
GEHOERT_ZU	2653	59
GEHOERT_ZU	2658	76
GEHOERT_ZU	2659	111
GEHOERT_ZU	2660	12
GEHOERT_ZU	2661	3
GEHOERT_ZU	2662	24
GEHOERT_ZU	2663	54
GEHOERT_ZU	2664	26
GEHOERT_ZU	2665	139
GEHOERT_ZU	2666	43
GEHOERT_ZU	2667	66
GEHOERT_ZU	2668	10
GEHOERT_ZU	2669	102
GEHOERT_ZU	2670	63
GEHOERT_ZU	2671	54
GEHOERT_ZU	2672	55
GEHOERT_ZU	2673	53
GEHOERT_ZU	2674	66
GEHOERT_ZU	2675	93
GEHOERT_ZU	2676	89
GEHOERT_ZU	2677	62
GEHOERT_ZU	2678	41
GEHOERT_ZU	2679	41
GEHOERT_ZU	2680	41
GEHOERT_ZU	2681	54
GEHOERT_ZU	2682	54
GEHOERT_ZU	2683	54
GEHOERT_ZU	2684	20
GEHOERT_ZU	2685	58
GEHOERT_ZU	2686	58
GEHOERT_ZU	2687	19
GEHOERT_ZU	2688	19
GEHOERT_ZU	2689	74
GEHOERT_ZU	2690	138
GEHOERT_ZU	2691	19
GEHOERT_ZU	2692	19
GEHOERT_ZU	2693	19
GEHOERT_ZU	2694	19
GEHOERT_ZU	2695	19
GEHOERT_ZU	2696	42
GEHOERT_ZU	2697	73
GEHOERT_ZU	2698	19
GEHOERT_ZU	2699	19
GEHOERT_ZU	2700	19
GEHOERT_ZU	2701	19
GEHOERT_ZU	2702	18
GEHOERT_ZU	2703	36
GEHOERT_ZU	2704	46
GEHOERT_ZU	2705	18
GEHOERT_ZU	2706	44
GEHOERT_ZU	2707	47
GEHOERT_ZU	2708	86
GEHOERT_ZU	2709	135
GEHOERT_ZU	2710	79
GEHOERT_ZU	2711	89
GEHOERT_ZU	2712	36
GEHOERT_ZU	2713	20
GEHOERT_ZU	2714	20
GEHOERT_ZU	2715	106
GEHOERT_ZU	2716	86
GEHOERT_ZU	2717	19
GEHOERT_ZU	2718	20
GEHOERT_ZU	2719	39
GEHOERT_ZU	2722	66
GEHOERT_ZU	2723	66
GEHOERT_ZU	2724	77
GEHOERT_ZU	2725	39
GEHOERT_ZU	2726	19
GEHOERT_ZU	2727	16
GEHOERT_ZU	2728	20
GEHOERT_ZU	2729	38
GEHOERT_ZU	2730	38
GEHOERT_ZU	2731	96
GEHOERT_ZU	2732	33
GEHOERT_ZU	2733	20
GEHOERT_ZU	2734	125
GEHOERT_ZU	2735	16
GEHOERT_ZU	2736	20
GEHOERT_ZU	2738	26
GEHOERT_ZU	2739	44
GEHOERT_ZU	2740	44
GEHOERT_ZU	2741	60
GEHOERT_ZU	2742	14
GEHOERT_ZU	2743	67
GEHOERT_ZU	2744	20
GEHOERT_ZU	2745	40
GEHOERT_ZU	2746	7
GEHOERT_ZU	2747	18
GEHOERT_ZU	2748	18
GEHOERT_ZU	2749	23
GEHOERT_ZU	2750	20
GEHOERT_ZU	2751	75
GEHOERT_ZU	2752	44
GEHOERT_ZU	2754	102
GEHOERT_ZU	2755	16
GEHOERT_ZU	2756	19
GEHOERT_ZU	2757	19
GEHOERT_ZU	2760	58
GEHOERT_ZU	2761	18
GEHOERT_ZU	2762	19
GEHOERT_ZU	2763	18
GEHOERT_ZU	2764	19
GEHOERT_ZU	2765	57
GEHOERT_ZU	2766	12
GEHOERT_ZU	2767	19
GEHOERT_ZU	2768	107
GEHOERT_ZU	2769	52
GEHOERT_ZU	2770	19
GEHOERT_ZU	2771	52
GEHOERT_ZU	2772	107
GEHOERT_ZU	2773	19
GEHOERT_ZU	2774	52
GEHOERT_ZU	2775	49
GEHOERT_ZU	2776	125
GEHOERT_ZU	2777	15
GEHOERT_ZU	2778	44
GEHOERT_ZU	2779	25
GEHOERT_ZU	2780	21
GEHOERT_ZU	2781	70
GEHOERT_ZU	2782	60
GEHOERT_ZU	2783	19
GEHOERT_ZU	2784	12
GEHOERT_ZU	2785	59
GEHOERT_ZU	2786	12
GEHOERT_ZU	2787	44
GEHOERT_ZU	2788	143
GEHOERT_ZU	2789	20
GEHOERT_ZU	2790	70
GEHOERT_ZU	2791	20
GEHOERT_ZU	2792	63
GEHOERT_ZU	2793	10
GEHOERT_ZU	2794	59
GEHOERT_ZU	2795	4
GEHOERT_ZU	2796	66
GEHOERT_ZU	2797	57
GEHOERT_ZU	2798	42
GEHOERT_ZU	2799	66
GEHOERT_ZU	2800	66
GEHOERT_ZU	2801	12
GEHOERT_ZU	2802	12
GEHOERT_ZU	2803	12
GEHOERT_ZU	2804	10
GEHOERT_ZU	2805	54
GEHOERT_ZU	2806	54
GEHOERT_ZU	2807	4
GEHOERT_ZU	2808	18
GEHOERT_ZU	2809	12
GEHOERT_ZU	2810	12
GEHOERT_ZU	2811	20
GEHOERT_ZU	2812	3
GEHOERT_ZU	2813	5
GEHOERT_ZU	2814	67
GEHOERT_ZU	2815	12
GEHOERT_ZU	2816	12
GEHOERT_ZU	2817	106
GEHOERT_ZU	2818	7
GEHOERT_ZU	2819	57
GEHOERT_ZU	2820	18
GEHOERT_ZU	2822	102
GEHOERT_ZU	2823	15
GEHOERT_ZU	2824	60
GEHOERT_ZU	2825	85
GEHOERT_ZU	2826	106
GEHOERT_ZU	2827	85
GEHOERT_ZU	2828	102
GEHOERT_ZU	2829	18
GEHOERT_ZU	2830	58
GEHOERT_ZU	2831	44
GEHOERT_ZU	2832	5
GEHOERT_ZU	2833	38
GEHOERT_ZU	2834	18
GEHOERT_ZU	2835	13
GEHOERT_ZU	2836	10
GEHOERT_ZU	2837	13
GEHOERT_ZU	2838	23
GEHOERT_ZU	2839	20
GEHOERT_ZU	2840	20
GEHOERT_ZU	2841	74
GEHOERT_ZU	2842	41
GEHOERT_ZU	2843	68
GEHOERT_ZU	2844	27
GEHOERT_ZU	2845	19
GEHOERT_ZU	2846	19
GEHOERT_ZU	2847	19
GEHOERT_ZU	2848	19
GEHOERT_ZU	2849	19
GEHOERT_ZU	2850	19
GEHOERT_ZU	2851	19
GEHOERT_ZU	2852	19
GEHOERT_ZU	2853	19
GEHOERT_ZU	2854	39
GEHOERT_ZU	2855	63
GEHOERT_ZU	2856	55
GEHOERT_ZU	2857	70
GEHOERT_ZU	2858	27
GEHOERT_ZU	2859	122
GEHOERT_ZU	2860	131
GEHOERT_ZU	2861	54
GEHOERT_ZU	2862	26
GEHOERT_ZU	2863	54
GEHOERT_ZU	2864	91
GEHOERT_ZU	2867	55
GEHOERT_ZU	2868	32
GEHOERT_ZU	2869	78
GEHOERT_ZU	2874	32
GEHOERT_ZU	2875	32
GEHOERT_ZU	2876	32
GEHOERT_ZU	2877	32
GEHOERT_ZU	2878	32
GEHOERT_ZU	2879	32
GEHOERT_ZU	2880	78
GEHOERT_ZU	2881	12
GEHOERT_ZU	2882	20
