:TYPE	id:int	interessenbindung_id:int	jahr:int	verguetung:int	beschreibung:string	quelle_url:string	quelle_url_gueltig:int	quelle:string	freigabe_datum:localdatetime	parlamentarier_id:END_ID(parlamentarier_id)	organisation_id:START_ID(organisation_id)
VERGUETED	3330	8117	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Roth-Pasquier 29.01.2020"	2020-01-30T10:50:23	417	7107
VERGUETED	3331	7631	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mustafa-atici/4304"			2020-02-03T11:46:42	368	6798
VERGUETED	3332	7640	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6804
VERGUETED	3333	7641	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6805
VERGUETED	3334	7642	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6806
VERGUETED	3335	7639	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6803
VERGUETED	3336	7638	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6802
VERGUETED	3337	7637	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6801
VERGUETED	3338	7636	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6800
VERGUETED	3339	7635	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	6799
VERGUETED	3340	7634	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42	368	381
VERGUETED	3341	7643	2020	1					2020-02-03T11:46:42	368	6807
VERGUETED	3342	7777	2020	200	"pro Sitzung"	"https://www.parlament.ch/de/biografie/christian-dandr%C3%A8s/4255"			2020-02-03T12:08:20	389	347
VERGUETED	3343	8198	2020	21523		"http://www.christiandandres.ch/2020/06/14/transparence-informations-generales-sur-mes-revenus-et-lattribution-de-mes-cartes-dacces-au-palais-federal/"			2020-02-03T12:08:20	389	7284
VERGUETED	3344	8199	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andreas-gafner/4263"			2020-02-03T12:38:22	376	7285
VERGUETED	3345	8201	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andreas-gafner/4263"			2020-02-03T12:38:22	376	7286
VERGUETED	3346	8200	2020	1		"https://www.parlament.ch/de/biografie/andreas-gafner/4263"			2020-02-03T12:38:22	376	6555
VERGUETED	3347	8202	2020	-1	"Bezahlendes Mitglied"				2020-02-03T12:38:22	376	7287
VERGUETED	3348	7675	2020	-1	"Bezahlendes Mitglied"				2020-02-03T12:38:22	376	6828
VERGUETED	3349	7887	2020	1		"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44	404	6957
VERGUETED	3350	7889	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44	404	6958
VERGUETED	3351	7888	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44	404	1568
VERGUETED	3352	7890	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44	404	6959
VERGUETED	3353	7892	2020	-1	"Bezahlendes Mitglied"				2020-02-03T17:02:44	404	6960
VERGUETED	3354	7886	2020	1					2020-02-03T17:02:44	404	6956
VERGUETED	3356	7996	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45	407	7033
VERGUETED	3357	7997	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45	407	7034
VERGUETED	3358	7998	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45	407	7035
VERGUETED	3359	7999	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45	407	28
VERGUETED	3360	8000	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45	407	7036
VERGUETED	3361	8001	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45	407	260
VERGUETED	3362	8046	2020	-1	"Bezahlendes Mitglied"				2020-02-03T17:17:45	407	7066
VERGUETED	3363	7685	2020	1					2020-02-03T17:22:38	379	5059
VERGUETED	3364	8203	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andri-silberschmidt/4290"			2020-02-03T17:51:00	353	283
VERGUETED	3366	7956	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andri-silberschmidt/4290"			2020-02-03T17:51:00	353	3351
VERGUETED	3367	7444	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andri-silberschmidt/4290"			2020-02-03T17:51:00	353	4616
VERGUETED	3368	7442	2020	-1	"Bezahlendes Mitglied"				2020-02-03T17:51:00	353	6698
VERGUETED	3370	7754	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6876
VERGUETED	3371	7758	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6879
VERGUETED	3372	7760	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6881
VERGUETED	3373	7767	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6886
VERGUETED	3374	7753	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6875
VERGUETED	3375	7759	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6880
VERGUETED	3376	7756	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6878
VERGUETED	3377	7766	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6885
VERGUETED	3378	7765	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6884
VERGUETED	3379	7769	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13	387	5626
VERGUETED	3381	7771	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13	387	4109
VERGUETED	3382	7772	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13	387	6888
VERGUETED	3383	7774	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13	387	6890
VERGUETED	3384	7773	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13	387	6889
VERGUETED	3385	7898	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28	401	1861
VERGUETED	3386	7897	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28	401	6964
VERGUETED	3387	7896	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28	401	6963
VERGUETED	3388	7895	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28	401	6962
VERGUETED	3389	7899	2020	7500	"zusätzlich 1000-1400 Fr./Jahr an Spesen"	"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"		"Artikel La Liberte 13.07.2020"	2020-02-23T11:06:28	401	814
VERGUETED	3398	8130	2020	"0"	"Ehrenamtlich"				2020-03-08T10:56:14	39	7123
VERGUETED	3399	2479	2020	1		"https://www.parlament.ch/de/biografie/andreas-aebi/3867"			2020-03-08T10:56:14	39	2708
VERGUETED	3400	2485	2020	1		"https://www.parlament.ch/de/biografie/andreas-aebi/3867"			2020-03-08T10:56:14	39	2712
VERGUETED	3401	2483	2020	1		"https://www.parlament.ch/de/biografie/andreas-aebi/3867"			2020-03-08T10:56:14	39	2711
VERGUETED	3428	1289	2020	1		"https://www.parlament.ch/de/biografie/thomas-aeschi/4053"			2020-03-07T11:02:21	41	1512
VERGUETED	3429	6356	2020	1		"https://www.parlament.ch/de/biografie/thomas-aeschi/4053"			2020-03-07T11:02:21	41	3574
VERGUETED	3430	1776	2020	"0"	"Ehrenamtlich"				2020-03-07T11:02:21	41	1594
VERGUETED	3432	5677	2020	"0"	"Ehrenamtlich"				2020-03-07T11:02:21	41	5549
VERGUETED	3433	2525	2020	1		"https://www.parlament.ch/de/biografie/c%c3%a9line-amaudruz/4090"			2020-03-07T11:02:44	44	2730
VERGUETED	3434	2524	2020	1		"https://www.parlament.ch/de/biografie/c%c3%a9line-amaudruz/4090"			2020-03-07T11:02:44	44	2729
VERGUETED	3435	2526	2020	1		"https://www.parlament.ch/de/biografie/c%c3%a9line-amaudruz/4090"			2020-03-07T11:02:44	44	2732
VERGUETED	3436	7957	2020	1		"https://www.parlament.ch/de/biografie/c%c3%a9line-amaudruz/4090"			2020-03-07T11:02:44	44	2731
VERGUETED	3437	7080	2020	1		"https://www.parlament.ch/de/biografie/c%c3%a9line-amaudruz/4090"			2020-03-07T11:02:44	44	6507
VERGUETED	3438	6849	2020	440	"Sitzungsentschädigung"	"https://backend.paraplegie.ch/sites/default/files/2019-02/Der%20politische%20Beirat%20der%20Schweizer%20Paraplegiker-Stiftung.pdf"			2020-03-26T11:47:12	264	1344
VERGUETED	3439	7011	2020	"0"	"Ehrenamtlich"				2020-03-26T11:47:12	264	36
VERGUETED	3440	6336	2020	"0"	"Ehrenamtlich"				2020-03-26T11:47:12	264	340
VERGUETED	3441	2802	2020	"0"	"Ehrenamtlich"				2020-03-26T11:47:12	264	2914
VERGUETED	3442	7012	2020	"0"	"Ehrenamtlich"				2020-03-26T11:47:12	264	778
VERGUETED	3443	7013	2020	"0"	"Ehrenamtlich"				2020-03-26T11:47:12	264	79
VERGUETED	3444	7014	2020	"0"	"Ehrenamtlich"				2020-03-26T11:47:12	264	4286
VERGUETED	3445	3320	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/angelo-barrile/4203"			2020-06-19T08:07:52	265	3325
VERGUETED	3446	5810	2020	6000		"E-Mail Barrile 24.9.2019"			2020-06-19T08:04:08	265	19
VERGUETED	3447	3317	2020	"0"	"Ehrenamtlich"				2020-06-19T08:04:08	265	3322
VERGUETED	3448	3318	2020	"0"	"Ehrenamtlich"				2020-06-19T08:04:08	265	3323
VERGUETED	3449	5415	2020	"0"	"Ehrenamtlich"				2020-06-19T08:04:08	265	3948
VERGUETED	3450	5696	2020	"0"	"Ehrenamtlich"				2020-06-19T08:04:08	265	5574
VERGUETED	3451	3406	2020	"0"	"Ehrenamtlich"				2020-06-24T02:15:46	265	3346
VERGUETED	3452	6572	2020	"0"	"Ehrenamtlich"				2020-06-19T08:04:08	265	6062
VERGUETED	3504	6834	2020	5000				"Autorisierungsmail Bertschy 3.11.2020"	2020-12-01T10:21:30	53	6251
VERGUETED	3505	1157	2020	7500	"Spesenentschädigtes Ehrenamt"			"Autorisierungsmail Bertschy 3.11.2020"	2020-12-01T10:21:30	53	415
VERGUETED	3506	6835	2020	"0"	"Ehrenamtlich"				2020-12-01T10:21:30	53	6295
VERGUETED	3507	2987	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3055
VERGUETED	3508	2983	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3051
VERGUETED	3509	2982	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3050
VERGUETED	3510	2981	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3049
VERGUETED	3511	2984	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3052
VERGUETED	3512	2986	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3054
VERGUETED	3513	2980	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3048
VERGUETED	3514	6362	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	5992
VERGUETED	3515	6367	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	5997
VERGUETED	3516	6921	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	6379
VERGUETED	3517	3005	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3080
VERGUETED	3518	2988	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3056
VERGUETED	3519	2989	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3057
VERGUETED	3520	2992	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3060
VERGUETED	3521	3004	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	110
VERGUETED	3522	3002	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3077
VERGUETED	3523	3001	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3076
VERGUETED	3526	6371	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	1172
VERGUETED	3527	6370	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	1173
VERGUETED	3528	6369	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	1457
VERGUETED	3529	6368	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	177
VERGUETED	3530	7453	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	453
VERGUETED	3531	3521	2020	1		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	1491
VERGUETED	3532	2978	2020	"0"		"https://www.parlament.ch/de/biografie/fr%C3%A9d%C3%A9ric-borloz/4188"			2020-06-19T09:49:18	268	3046
VERGUETED	3546	7255	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	6599
VERGUETED	3547	5535	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	5465
VERGUETED	3548	676	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	895
VERGUETED	3549	7254	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	6598
VERGUETED	3550	7323	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	979
VERGUETED	3551	7356	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	1818
VERGUETED	3552	665	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	878
VERGUETED	3553	1032	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	1380
VERGUETED	3554	18	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	17
VERGUETED	3555	6727	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	6126
VERGUETED	3556	8217	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	778
VERGUETED	3557	8227	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	7381
VERGUETED	3558	16	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/marina-carobbio-guscetti/3830"			2020-06-15T10:55:11	4	16
VERGUETED	3560	6870	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thierry-burkart/4189"			2020-07-03T16:45:55	273	244
VERGUETED	3561	8226	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thierry-burkart/4189"			2020-07-03T16:45:55	273	7380
VERGUETED	3562	8223	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thierry-burkart/4189"			2020-07-03T16:45:55	273	7368
VERGUETED	3563	2903	2020	1		"https://www.parlament.ch/de/biografie/thierry-burkart/4189"			2020-07-03T16:45:55	273	2978
VERGUETED	3570	8238	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thierry-burkart/4189"			2020-07-03T16:45:55	273	7392
VERGUETED	3571	6837	2020	1		"https://www.parlament.ch/de/biografie/yves-nidegger/3898"			2020-03-07T10:44:53	158	1466
VERGUETED	3572	6838	2020	1		"https://www.parlament.ch/de/biografie/yves-nidegger/3898"			2020-03-07T10:44:53	158	4006
VERGUETED	3573	6836	2020	1		"https://www.parlament.ch/de/biografie/yves-nidegger/3898"			2020-03-07T10:44:53	158	2602
VERGUETED	3574	5475	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/roger-nordmann/1279"			2020-11-21T09:47:57	159	1382
VERGUETED	3575	432	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/roger-nordmann/1279"			2020-11-21T09:47:57	159	140
VERGUETED	3576	5472	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/roger-nordmann/1279"			2020-11-21T09:47:57	159	5450
VERGUETED	3577	5473	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/roger-nordmann/1279"			2020-11-21T09:47:57	159	5451
VERGUETED	3578	5471	2020	"0"		"https://www.parlament.ch/de/biografie/roger-nordmann/1279"		"Autorisierungsmail Nordmann 23.10.2020, Artikel La Liberte 13.07.2020"	2020-11-21T09:47:57	159	5449
VERGUETED	3579	999	2020	10000		"https://www.parlament.ch/de/biografie/roger-nordmann/1279"		"Artikel La Liberte 13.07.2020"	2020-11-21T09:47:57	159	1350
VERGUETED	3580	3876	2020	1		"https://www.parlament.ch/de/biografie/nadja-pieren/4065"			2020-03-07T10:45:54	167	3796
VERGUETED	3581	8229	2020	1		"https://www.parlament.ch/de/biografie/nadja-pieren/4065"			2020-03-07T10:45:54	167	7382
VERGUETED	3582	3877	2020	1		"https://www.parlament.ch/de/biografie/nadja-pieren/4065"			2020-03-07T10:45:54	167	3797
VERGUETED	3583	3878	2020	1		"https://www.parlament.ch/de/biografie/nadja-pieren/4065"			2020-03-07T10:45:54	167	3798
VERGUETED	3584	2477	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/val%C3%A9rie-piller-carrard/4109"			2020-03-07T10:46:17	168	2706
VERGUETED	3585	6632	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/val%C3%A9rie-piller-carrard/4109"			2020-03-07T10:46:17	168	6077
VERGUETED	3586	7162	2020	2250	"750 Fr./Séance"	"https://www.parlament.ch/de/biografie/val%C3%A9rie-piller-carrard/4109"		"Artikel La Liberte 13.07.2020"	2020-03-07T10:46:17	168	6557
VERGUETED	3587	2478	2020	7500		"https://www.parlament.ch/de/biografie/val%C3%A9rie-piller-carrard/4109"		"Artikel La Liberte 13.07.2020"	2020-03-07T10:46:17	168	58
VERGUETED	3588	3796	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	740
VERGUETED	3589	7258	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	6600
VERGUETED	3590	1033	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	1380
VERGUETED	3591	3799	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	1366
VERGUETED	3592	3800	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	3714
VERGUETED	3593	4794	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	182
VERGUETED	3594	6011	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	5759
VERGUETED	3595	6009	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mathias-reynard/4091"			2020-11-30T14:47:43	174	123
VERGUETED	3596	3798	2020	7478		"https://www.parlament.ch/de/biografie/mathias-reynard/4091"		"Artikel La Liberte 13.07.2020"	2020-11-30T14:47:43	174	3713
VERGUETED	3597	644	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	853
VERGUETED	3598	646	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	766
VERGUETED	3599	5579	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	5489
VERGUETED	3600	2580	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	2551
VERGUETED	3601	642	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	851
VERGUETED	3602	5582	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	5490
VERGUETED	3603	8167	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	6518
VERGUETED	3604	643	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	852
VERGUETED	3605	649	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	854
VERGUETED	3606	5416	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	5400
VERGUETED	3607	5578	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	5488
VERGUETED	3608	6748	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	2432
VERGUETED	3609	8168	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	810
VERGUETED	3610	8232	2020	1		"https://www.parlament.ch/de/biografie/albert-r%C3%B6sti/4100"			2020-03-07T10:47:23	180	504
VERGUETED	3611	2870	2020	1		"https://www.parlament.ch/de/biografie/thomas-burgherr/4158"			2020-03-07T10:47:41	272	2945
VERGUETED	3612	2869	2020	1		"https://www.parlament.ch/de/biografie/thomas-burgherr/4158"			2020-03-07T10:47:41	272	2946
VERGUETED	3613	2868	2020	1		"https://www.parlament.ch/de/biografie/thomas-burgherr/4158"			2020-03-07T10:47:41	272	2947
VERGUETED	3614	8030	2020	1		"https://www.parlament.ch/de/biografie/thomas-burgherr/4158"			2020-03-07T10:47:41	272	7053
VERGUETED	3615	2874	2020	1		"https://www.parlament.ch/de/biografie/thomas-burgherr/4158"			2020-03-07T10:47:41	272	2962
VERGUETED	3616	2873	2020	1		"https://www.parlament.ch/de/biografie/thomas-burgherr/4158"			2020-03-07T10:47:41	272	2960
VERGUETED	3618	6459	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	3845
VERGUETED	3619	6460	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	6037
VERGUETED	3621	6462	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	382
VERGUETED	3622	6936	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	6398
VERGUETED	3623	6935	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	169
VERGUETED	3624	8097	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	7097
VERGUETED	3625	6458	2020	1		"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	6036
VERGUETED	3626	6937	2020	1		"https://www.parlament.ch/de/biografie/christoph-eymann/74"			2020-03-07T10:48:04	279	1861
VERGUETED	3627	6575	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/christian-imark/4164"			2020-03-07T10:48:23	289	6063
VERGUETED	3628	3033	2020	1		"https://www.parlament.ch/de/biografie/christian-imark/4164"			2020-03-07T10:48:23	289	3109
VERGUETED	3629	3037	2020	1		"https://www.parlament.ch/de/biografie/christian-imark/4164"			2020-03-07T10:48:23	289	3113
VERGUETED	3630	6156	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franz-ruppen/4170"			2020-03-07T10:49:13	300	5852
VERGUETED	3631	3193	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franz-ruppen/4170"			2020-03-07T10:49:13	300	3253
VERGUETED	3632	6154	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franz-ruppen/4170"			2020-03-07T10:49:13	300	5850
VERGUETED	3633	8241	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franz-ruppen/4170"			2020-03-07T10:49:13	300	6902
VERGUETED	3634	3195	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franz-ruppen/4170"			2020-03-07T10:49:13	300	3255
VERGUETED	3635	6161	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franz-ruppen/4170"			2020-03-07T10:49:13	300	5856
VERGUETED	3636	6163	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franz-ruppen/4170"			2020-03-07T10:49:13	300	5858
