id	interessenbindung_id	jahr	verguetung	beschreibung	quelle_url	quelle_url_gueltig	quelle	freigabe_datum
3073	8145	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franziska-roth/4283"			2020-01-15T18:49:51
3074	8144	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/franziska-roth/4283"			2020-01-15T18:49:51
3075	7388	2020	1				"Autorisierungsmail Ryser 17.11.2019"	2020-01-15T20:02:04
3076	7392	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Ryser 17.11.2019"	2020-01-15T20:02:04
3077	7390	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Ryser 17.11.2019"	2020-01-15T20:02:04
3078	7394	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Ryser 17.11.2019"	2020-01-15T20:02:04
3079	7393	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Ryser 17.11.2019"	2020-01-15T20:02:04
3080	7386	2020	5000				"Autorisierungsmail Ryser 17.11.2019"	2020-01-15T20:02:04
3081	7408	2020	"0"	"Ehrenamtlich"			"Mail Schlatter November 19"	2020-01-16T12:13:28
3082	7407	2020	"0"	"Ehrenamtlich"			"Mail Schlatter November 19"	2020-01-16T12:13:28
3083	7409	2020	800				"Mail Schlatter November 19"	2020-01-16T12:13:28
3084	7410	2020	3000				"Mail Schlatter November 19"	2020-01-16T12:13:28
3085	7406	2020	6000				"Mail Schlatter November 19"	2020-01-16T12:13:28
3087	7950	2020	"0"	"Ehrenamtlich"			"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3088	7951	2020	"0"	"Ehrenamtlich"			"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3089	7949	2020	"0"	"Ehrenamtlich"			"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3090	7952	2020	"0"	"Ehrenamtlich"			"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3091	7946	2020	"0"	"Ehrenamtlich"			"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3092	7953	2020	"0"	"Ehrenamtlich"			"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3093	7947	2020	"0"	"Ehrenamtlich"			"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3094	7945	2020	4688				"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3095	7954	2020	16051				"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3096	7948	2020	4316				"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3097	7955	2020	487				"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3098	7944	2020	50937				"Mail Prelicz Dezember 19"	2020-01-16T12:37:08
3099	7832	2020	"0"	"Ehrenamtlich"			"parlament.ch"	2020-01-16T12:42:57
3104	7726	2020	1		"https://www.parlament.ch/de/biografie/eva-herzog/4239"			2020-01-18T10:28:28
3105	7729	2020	"0"		"https://www.parlament.ch/de/biografie/eva-herzog/4239"			2020-01-18T10:28:28
3106	7859	2020	1		"https://www.parlament.ch/de/biografie/baptiste-hurni/4270"			2020-01-18T12:34:55
3107	7860	2020	3000	"Défraiement"			"Autorisierungsmail Hurni 05.12.2019"	2020-01-18T12:34:55
3108	7861	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/baptiste-hurni/4270"			2020-01-18T12:34:55
3109	7864	2020	1000	"100 Fr./Sitzung + Transportkosten der 2. Klasse"	"Autorisierungsmail Hurni 20.01.2020"			2020-01-21T10:09:01
3110	8148	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/baptiste-hurni/4270"			2020-01-18T12:34:55
3111	7862	2020	100	"jetons de présence par séance, la moitié est reversée au PS"			"Autorisierungsmail Hurni 05.12.2019"	2020-01-18T12:34:55
3112	7863	2020	-1	"Bezahlendes Mitglied"				2020-01-18T12:34:55
3113	8147	2020	3000		"https://www.parlament.ch/de/biografie/johanna-gapany/4306"		"Artikel La Liberte 13.07.2020"	2020-01-18T12:48:42
3114	7500	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail 17.11.2019"	2020-01-18T13:09:49
3115	7501	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail 17.11.2019"	2020-01-18T13:09:49
3116	7502	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail 17.11.2019"	2020-01-18T13:09:49
3117	7499	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail 17.11.2019"	2020-01-18T13:09:49
3118	7498	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail 17.11.2019"	2020-01-18T13:09:49
3119	7497	2020	1				"Autorisierungsmail Mettler 17.11.2019"	2020-01-18T13:09:49
3120	7612	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/sophie-michaud-gigon/4278"			2020-01-18T15:53:47
3121	7603	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/sophie-michaud-gigon/4278"			2020-01-18T15:53:47
3122	7611	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3123	7610	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3124	7609	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3125	7608	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3126	7607	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3127	7606	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3128	7605	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3129	7604	2020	-1	"Bezahlendes Mitglied"				2020-01-18T15:53:47
3130	7602	2020	90000		"https://www.parlament.ch/de/biografie/sophie-michaud-gigon/4278"		"Artikel La Liberte 13.07.2020"	2020-01-18T15:53:47
3131	7872	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Michel 05.12.2019"	2020-01-18T16:01:05
3132	7873	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Michel 05.12.2019"	2020-01-18T16:01:05
3134	7961	2020	1				"Autorisierungsmail Pointet 11.12.2019"	2020-01-18T16:13:36
3135	7959	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Pointet 11.12.2019"	2020-01-18T16:13:36
3136	7960	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Pointet 11.12.2019"	2020-01-18T16:13:36
3137	7962	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Pointet 11.12.2019"	2020-01-18T16:13:36
3138	7963	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Pointet 11.12.2019"	2020-01-18T16:13:36
3139	7964	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Pointet 11.12.2019"	2020-01-18T16:13:36
3140	7965	2020	-1	"Bezahlendes Mitglied"				2020-01-18T16:13:36
3141	7966	2020	-1	"Bezahlendes Mitglied"				2020-01-18T16:13:36
3142	7967	2020	-1	"Bezahlendes Mitglied"				2020-01-18T16:13:36
3143	7968	2020	-1	"Bezahlendes Mitglied"				2020-01-18T16:13:36
3144	7969	2020	-1	"Bezahlendes Mitglied"				2020-01-18T16:13:36
3145	7970	2020	-1	"Bezahlendes Mitglied"				2020-01-18T16:13:36
3147	8149	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/simone-de-montmollin/4256"			2020-01-19T11:30:35
3148	7779	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/simone-de-montmollin/4256"			2020-01-19T11:30:35
3149	7784	2020	-1	"Bezahlendes Mitglied"				2020-01-19T11:30:35
3150	7782	2020	-1	"Bezahlendes Mitglied"				2020-01-19T11:30:35
3151	7786	2020	-1	"Bezahlendes Mitglied"				2020-01-19T11:30:35
3152	7787	2020	-1	"Bezahlendes Mitglied"				2020-01-19T11:30:35
3153	8016	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/isabelle-pasquier-eichenberger/4308"			2020-01-19T12:05:18
3154	8015	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/isabelle-pasquier-eichenberger/4308"			2020-01-19T12:05:18
3156	8017	2020	5000		"https://www.parlament.ch/de/biografie/isabelle-pasquier-eichenberger/4308"		"E-Mail 15.6.2020"	2020-01-19T12:05:18
3157	8024	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3158	8023	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3159	8022	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3160	8021	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3161	8020	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3162	8019	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3163	8018	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3164	8152	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3165	8151	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3166	8150	2020	-1	"Bezahlendes Mitglied"				2020-01-19T12:05:18
3167	7874	2020	25000				"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3168	7877	2020	30000				"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3169	7875	2020	750				"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3170	7879	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3171	7880	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3172	7881	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3173	7876	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3174	7878	2020	"0"	"Geschäftsführung wird über das Mandat der eneba GmbH vergütet"			"Autorisierungsmail Schaffner 04.12.2019"	2020-01-19T12:56:40
3175	8155	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/barbara-schaffner/4287"			2020-01-19T12:56:40
3176	8154	2020	1250				"Autorisierungsmail Schaffner 19.01.2020"	2020-01-20T18:39:49
3177	8156	2020	-1	"Bezahlendes Mitglied"			"Mail Marchesi 18.1.20"	2020-01-20T11:58:31
3178	7988	2020	1					2020-01-20T11:58:31
3179	7990	2020	"0"	"Ehrenamtlich"				2020-01-20T11:58:31
3180	7989	2020	"0"	"Ehrenamtlich"				2020-01-20T11:58:31
3182	7838	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Locher Benguerel 18.01.2020"	2020-01-20T18:23:15
3183	7840	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Locher Benguerel 18.01.2020"	2020-01-20T18:23:15
3184	7842	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Locher Benguerel 18.01.2020"	2020-01-20T18:23:15
3186	7839	2020	"0"				"Autorisierungsmail Locher Benguerel 05.12.2019"	2020-01-20T18:31:38
3187	7417	2020	52000				"Autorisierungsmail Maillard 18.01.2020"	2020-01-21T10:30:20
3188	7422	2020	40000				"Autorisierungsmail Maillard 18.01.2020"	2020-01-21T10:30:20
3189	7418	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Maillard 18.01.2020"	2020-01-21T10:30:20
3190	7420	2020	"0"	"Ehrenamtlich"				2020-01-21T10:30:20
3191	7419	2020	"0"	"Ehrenamtlich"				2020-01-21T10:30:20
3192	8070	2020	1200				"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3194	8072	2020	"0"				"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3195	8074	2020	"0"				"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3196	8071	2020	"0"				"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3197	8073	2020	"0"				"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3198	8053	2020	"0"				"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3199	8054	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3200	8056	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3201	8055	2020	"0"				"Autorisierungsmail Porchet 08.01.2020"	2020-01-21T10:46:15
3204	8087	2020	119966				"Autorisierungsmail Prezioso 15.01.2020"	2020-01-21T11:01:55
3205	8118	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Prezioso 15.01.2020"	2020-01-21T11:01:55
3206	8120	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Prezioso 15.01.2020"	2020-01-21T11:01:55
3208	8003	2020	6000	"Zusätzliches Sitzungsgeld: 400 Fr./Halbtag, 800 Fr./Tag"			"Autorisierungsmail Rechsteiner 11.01.2020"	2020-01-27T10:39:23
3209	8004	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Rechsteiner 11.01.2020"	2020-01-27T10:39:23
3210	8013	2020	1				"Autorisierungsmail Rechsteiner 11.01.2020"	2020-01-27T10:39:23
3211	8009	2020	1				"Autorisierungsmail Rechsteiner 11.01.2020"	2020-01-27T10:39:23
3212	8006	2020	-1	"Bezahlendes Mitglied"				2020-01-27T10:39:23
3213	8007	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/thomas-rechsteiner/4282"			2020-01-27T10:39:23
3214	7628	2020	1				"Autorisierungsmail Studer 20.11.2019"	2020-01-21T12:11:53
3215	7412	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Schneider 18.11.2019"	2020-01-21T12:24:33
3216	7414	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Schneider 18.11.2019"	2020-01-21T12:24:33
3217	7411	2020	28800				"Autorisierungsmail Schneider 18.11.2019"	2020-01-21T12:24:33
3218	7736	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/jakob-stark/4241"			2020-01-21T13:40:09
3219	7740	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/jakob-stark/4241"			2020-01-21T13:40:09
3220	8028	2020	-1	"Bezahlendes Mitglied"			"Autorisierungsmail Vara 19.01.2020"	2020-01-21T14:30:01
3221	8027	2020	5000				"Autorisierungsmail Vara 19.01.2020"	2020-01-21T14:30:01
3222	8029	2020	1				"Autorisierungsmail Vara 19.01.2020"	2020-01-21T14:30:01
3223	8157	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Vara 19.01.2020"	2020-01-21T14:30:01
3225	7431	2020	1	"Vergütung geht an den Kanton, Sitzungs- und Reisespesen gehen direkt an Heidi Z'Graggen"			"Autorisierungsmail Z'Graggen 28.11.2019"	2020-01-23T15:28:54
3226	7434	2020	1	"Je nach Aufwand: 78.125 Fr./Stunde; 625 Fr./Tag"			"Autorisierungsmail Z'Graggen 28.11.2019"	2020-01-23T15:28:54
3227	7433	2020	"0"				"Autorisierungsmail Z'Graggen 28.11.2019"	2020-01-23T15:28:54
3237	7907	2020	1		"https://www.parlament.ch/de/biografie/maja-riniker/4313"			2020-01-23T15:25:04
3238	7906	2020	1		"https://www.parlament.ch/de/biografie/maja-riniker/4313"			2020-01-23T15:25:04
3239	7908	2020	1		"https://www.parlament.ch/de/biografie/maja-riniker/4313"			2020-01-23T15:25:04
3240	7909	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/maja-riniker/4313"			2020-01-23T15:25:04
3241	7920	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3242	7919	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3243	7918	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3244	7917	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3245	7916	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3246	7915	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3247	7914	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3248	7913	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3249	7910	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3250	7929	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3251	7928	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3252	7927	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3253	7926	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3254	7925	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3255	7924	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3256	7923	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3257	7922	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3258	7921	2020	-1	"Bezahlendes Mitglied"				2020-01-23T15:25:04
3259	7824	2020	1		"https://www.parlament.ch/de/biografie/stefanie-heimgartner/4314"			2020-01-23T15:51:24
3260	8158	2020	1		"https://www.parlament.ch/de/biografie/stefanie-heimgartner/4314"			2020-01-23T15:51:24
3261	8159	2020	1		"https://www.parlament.ch/de/biografie/stefanie-heimgartner/4314"			2020-01-23T15:51:24
3262	8160	2020	1		"https://www.parlament.ch/de/biografie/stefanie-heimgartner/4314"			2020-01-23T15:51:24
3264	8162	2020	1		"https://www.parlament.ch/de/biografie/damian-m%c3%bcller/4207"			2020-03-15T09:33:41
3265	8161	2020	4000		"https://www.derbund.ch/schweiz/standard/und-ewig-lockt-der-nebenjob/story/23875294"			2020-03-15T09:33:41
3266	8163	2020	8000	"CHF 2000 pro halbtägige Sitzung"	"https://www.derbund.ch/schweiz/standard/und-ewig-lockt-der-nebenjob/story/23875294"			2020-03-15T09:33:41
3267	8164	2020	"0"	"Ehrenamtlich"				2020-01-24T16:08:29
3268	8165	2020	"0"	"Ehrenamtlich"				2020-01-24T16:08:29
3269	8086	2020	"0"	"Ehrenamtlich"			"Mail Juillard 20.1.20"	2020-04-19T19:29:51
3270	8058	2020	"0"	"Ehrenamtlich"			"Mail Walder 4.1.20"	2020-01-27T18:00:10
3271	8166	2020	1					2020-01-24T17:08:13
3272	8169	2020	"0"	"Ehrenamtlich"				2020-03-24T10:38:05
3273	7933	2020	"0"	"Spesenabgeltung von 2000 Fr./Jahr"			"Autorisierungsmail Reichmuth 26.01.2020"	2020-01-27T11:02:33
3275	7935	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Reichmuth 26.01.2020"	2020-01-27T11:02:33
3276	7937	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Reichmuth 26.01.2020"	2020-01-27T11:02:33
3278	8108	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Python 20.01.2020"	2020-01-27T11:31:16
3279	8172	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Python 20.01.2020"	2020-01-27T11:31:16
3280	8111	2020	"0"	"Ehrenamtlich"			"Mail Python 20.1.20"	2020-01-27T11:31:16
3281	8174	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Weichelt-Picard 25.01.2020"	2020-01-27T13:35:24
3282	8173	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Weichelt-Picard 25.01.2020"	2020-01-27T13:35:24
3283	8189	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3284	8188	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3285	8187	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3286	8186	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3287	8185	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3288	8184	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3289	8183	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3290	8182	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3291	8181	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3292	8180	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3293	8179	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3294	8178	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3295	8177	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3296	8176	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3297	8175	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3299	7742	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3300	7744	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3301	7745	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3302	7746	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3303	7747	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3304	7748	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3306	7749	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3307	7750	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3308	7751	2020	-1	"Bezahlendes Mitglied"				2020-01-27T13:35:24
3309	7601	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Widmer 20.01.2020"	2020-01-27T14:33:38
3310	7599	2020	1					2020-01-27T14:33:38
3311	7624	2020	1650		"https://www.parlament.ch/de/biografie/gabriela-suter/4295"		"E-Mail-15.02.2020"	2020-06-15T17:42:24
3312	8059	2020	"0"	"Ehrenamtlich"			"Mail Walder 27.1.20"	2020-01-27T18:00:10
3326	8112	2020	55000				"Autorisierungsmail Roth-Pasquier 29.01.2020"	2020-01-30T10:50:23
3327	8114	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Roth-Pasquier 29.01.2020"	2020-01-30T10:50:23
3328	8113	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Roth-Pasquier 29.01.2020"	2020-01-30T10:50:23
3329	8116	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Roth-Pasquier 29.01.2020"	2020-01-30T10:50:23
3330	8117	2020	"0"	"Ehrenamtlich"			"Autorisierungsmail Roth-Pasquier 29.01.2020"	2020-01-30T10:50:23
3331	7631	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/mustafa-atici/4304"			2020-02-03T11:46:42
3332	7640	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3333	7641	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3334	7642	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3335	7639	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3336	7638	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3337	7637	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3338	7636	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3339	7635	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3340	7634	2020	-1	"Bezahlendes Mitglied"				2020-02-03T11:46:42
3341	7643	2020	1					2020-02-03T11:46:42
3342	7777	2020	200	"pro Sitzung"	"https://www.parlament.ch/de/biografie/christian-dandr%C3%A8s/4255"			2020-02-03T12:08:20
3343	8198	2020	21523		"http://www.christiandandres.ch/2020/06/14/transparence-informations-generales-sur-mes-revenus-et-lattribution-de-mes-cartes-dacces-au-palais-federal/"			2020-02-03T12:08:20
3344	8199	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andreas-gafner/4263"			2020-02-03T12:38:22
3345	8201	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andreas-gafner/4263"			2020-02-03T12:38:22
3346	8200	2020	1		"https://www.parlament.ch/de/biografie/andreas-gafner/4263"			2020-02-03T12:38:22
3347	8202	2020	-1	"Bezahlendes Mitglied"				2020-02-03T12:38:22
3348	7675	2020	-1	"Bezahlendes Mitglied"				2020-02-03T12:38:22
3349	7887	2020	1		"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44
3350	7889	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44
3351	7888	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44
3352	7890	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/vincent-maitre/4275"			2020-02-03T17:02:44
3353	7892	2020	-1	"Bezahlendes Mitglied"				2020-02-03T17:02:44
3354	7886	2020	1					2020-02-03T17:02:44
3356	7996	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45
3357	7997	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45
3358	7998	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45
3359	7999	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45
3360	8000	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45
3361	8001	2020	1		"https://www.parlament.ch/de/biografie/michel-matter/4276"			2020-02-03T17:17:45
3362	8046	2020	-1	"Bezahlendes Mitglied"				2020-02-03T17:17:45
3363	7685	2020	1					2020-02-03T17:22:38
3364	8203	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andri-silberschmidt/4290"			2020-02-03T17:51:00
3366	7956	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andri-silberschmidt/4290"			2020-02-03T17:51:00
3367	7444	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/andri-silberschmidt/4290"			2020-02-03T17:51:00
3368	7442	2020	-1	"Bezahlendes Mitglied"				2020-02-03T17:51:00
3370	7754	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3371	7758	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3372	7760	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3373	7767	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3374	7753	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3375	7759	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3376	7756	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3377	7766	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3378	7765	2020	1		"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3379	7769	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13
3381	7771	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13
3382	7772	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13
3383	7774	2020	-1	"Bezahlendes Mitglied"				2020-02-03T18:14:13
3384	7773	2020	"0"	"Ehrenamtlich"	"https://www.parlament.ch/de/biografie/manuel-strupler/4293"			2020-02-03T18:14:13
3385	7898	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28
3386	7897	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28
3387	7896	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28
3388	7895	2020	1		"https://www.parlament.ch/de/biografie/elisabeth-baume-schneider/4238"			2020-02-23T11:06:28
